,delta_turnover_score,delta_margin_score,delta_eq_score,delta_liquid_score,delta_lev_score,accrual_score,delta_roa_score,cfo_score,roa_score,final_score,stock,date/year,id
8293,1,1,1,1,0,1,1,1,1,8,Aries Agro,2023-09-30,8293
8294,1,0,0,1,0,1,0,1,0,4,Aries Agro,2023-03-31,8294
8295,1,0,0,0,0,1,0,1,1,4,Infibeam Avenues,2024,8295
8296,1,0,1,1,1,0,1,1,1,7,Infibeam Avenues,2023,8296
8297,1,0,0,0,1,1,1,1,1,6,Infibeam Avenues,2022,8297
8298,0,0,0,0,1,1,0,1,1,4,Infibeam Avenues,2021,8298
8299,0,0,1,0,1,0,0,1,1,4,Infibeam Avenues,2020,8299
8300,1,1,0,1,1,1,1,1,1,8,Infibeam Avenues,2019,8300
8301,1,1,0,1,0,1,1,1,1,7,Infibeam Avenues,2018,8301
8302,0,1,0,0,0,1,0,1,1,4,Infibeam Avenues,2024-03-31,8302
8303,1,1,0,0,1,1,1,1,1,7,Infibeam Avenues,2023-09-30,8303
8304,1,0,0,1,0,1,1,1,1,6,Infibeam Avenues,2023-03-31,8304
8305,0,1,0,0,1,0,1,1,1,5,Zuari Industries,2024,8305
8306,1,0,0,1,0,0,1,1,1,5,Zuari Industries,2023,8306
8307,0,0,1,1,1,1,1,1,0,6,Zuari Industries,2022,8307
8308,0,1,1,1,1,1,1,1,0,7,Zuari Industries,2021,8308
8309,1,0,1,0,0,1,0,1,0,4,Zuari Industries,2020,8309
8310,1,1,1,1,0,1,0,0,0,5,Zuari Industries,2019,8310
8311,1,1,0,1,0,0,0,0,0,3,Zuari Industries,2018,8311
8312,0,1,1,0,1,1,1,1,1,7,Zuari Industries,2024-03-31,8312
8313,0,1,0,0,1,1,0,1,0,4,Zuari Industries,2023-09-30,8313
8314,1,1,0,1,0,1,1,1,1,7,Zuari Industries,2023-03-31,8314
8315,0,1,1,1,0,0,0,1,1,5,Timken India,2024,8315
8316,1,0,1,1,1,0,1,1,1,7,Timken India,2023,8316
8317,1,1,1,1,1,0,1,1,1,8,Timken India,2022,8317
8318,0,0,1,0,1,1,0,1,1,5,Timken India,2021,8318
8319,0,1,1,1,0,1,1,1,1,7,Timken India,2020,8319
8320,1,1,0,1,1,1,1,1,1,8,Timken India,2019,8320
8321,1,1,1,0,0,1,1,1,1,7,Timken India,2024-03-31,8321
8322,0,1,1,1,0,1,0,1,1,6,Timken India,2023-09-30,8322
8323,1,0,0,1,0,1,1,1,1,6,Timken India,2023-03-31,8323
8324,1,0,1,0,1,0,1,0,1,5,Career Point,2024,8324
8325,1,1,1,1,1,0,0,1,1,7,Career Point,2023,8325
8326,1,0,1,1,1,1,1,1,1,8,Career Point,2022,8326
8327,0,1,0,0,1,1,0,1,1,5,Career Point,2021,8327
8328,1,0,1,1,1,0,1,1,1,7,Career Point,2020,8328
8329,1,1,0,1,1,0,1,1,1,7,Career Point,2019,8329
8330,1,1,0,1,0,1,1,1,1,7,Career Point,2018,8330
8331,1,0,1,0,1,0,1,0,1,5,Career Point,2024-03-31,8331
8332,0,0,1,0,0,0,1,0,1,3,Career Point,2023-09-30,8332
8333,1,1,0,1,0,1,0,1,0,5,Career Point,2023-03-31,8333
8334,0,0,1,0,0,0,0,1,1,3,IG Petrochemicals,2024,8334
8335,1,0,1,0,0,1,0,1,1,5,IG Petrochemicals,2023,8335
8336,1,0,1,1,0,0,1,1,1,6,IG Petrochemicals,2022,8336
8337,0,1,1,1,1,0,1,1,1,7,IG Petrochemicals,2021,8337
8338,0,0,1,0,0,1,0,1,1,4,IG Petrochemicals,2020,8338
8339,0,0,1,0,0,1,0,1,1,4,IG Petrochemicals,2019,8339
8340,1,1,0,1,0,1,1,1,1,7,IG Petrochemicals,2018,8340
8341,1,1,1,0,0,1,0,1,1,6,IG Petrochemicals,2024-03-31,8341
8342,0,0,1,0,0,1,0,1,1,4,IG Petrochemicals,2023-09-30,8342
8343,1,1,0,1,0,1,1,1,1,7,IG Petrochemicals,2023-03-31,8343
8344,1,0,0,1,0,1,1,1,0,5,Cineline India,2024,8344
8345,1,1,0,0,1,1,1,1,0,6,Cineline India,2023,8345
8346,1,0,0,0,0,1,0,1,0,3,Cineline India,2022,8346
8347,0,0,1,1,0,0,0,0,1,3,Cineline India,2021,8347
8348,0,0,1,0,1,1,0,1,1,5,Cineline India,2020,8348
8349,0,1,1,1,0,0,0,0,1,4,Cineline India,2019,8349
8350,1,1,0,1,0,1,1,1,1,7,Cineline India,2018,8350
8351,0,0,0,0,0,1,0,1,0,2,Cineline India,2024-03-31,8351
8352,1,1,1,1,1,1,1,1,1,9,Cineline India,2023-09-30,8352
8353,1,0,0,1,0,1,0,1,0,4,Cineline India,2023-03-31,8353
8354,0,0,1,0,1,1,0,0,0,3,Semac Consultants,2024,8354
8355,1,0,1,0,0,0,1,1,1,5,Semac Consultants,2023,8355
8356,1,0,1,1,0,1,1,1,1,7,Semac Consultants,2022,8356
8357,0,1,1,0,1,0,0,0,1,4,Semac Consultants,2021,8357
8358,0,1,1,0,0,0,1,1,1,5,Semac Consultants,2020,8358
8359,1,0,1,1,1,1,1,1,1,8,Semac Consultants,2019,8359
8360,1,1,0,1,0,1,0,0,0,4,Semac Consultants,2018,8360
8361,0,1,1,0,1,0,0,0,0,3,Semac Consultants,2024-03-31,8361
8362,0,1,1,1,1,0,0,0,0,4,Semac Consultants,2023-09-30,8362
8363,1,1,0,1,0,1,1,1,1,7,Semac Consultants,2023-03-31,8363
8364,1,1,0,1,0,1,1,1,0,6,Shriram Epc,2023,8364
8365,0,1,1,0,1,1,0,0,0,4,Shriram Epc,2022,8365
8366,0,0,1,0,0,1,0,0,0,2,Shriram Epc,2021,8366
8367,1,0,1,1,0,1,0,0,0,4,Shriram Epc,2020,8367
8368,1,0,1,1,1,1,1,1,1,8,Shriram Epc,2019,8368
8369,1,1,0,1,0,1,0,1,0,5,Shriram Epc,2018,8369
8370,0,0,0,1,1,0,1,0,1,4,Shriram Epc,2023-09-30,8370
8371,1,0,0,1,0,1,0,1,0,4,Shriram Epc,2023-03-31,8371
8372,0,1,0,1,0,1,1,1,1,6,DB Corp,2024,8372
8373,1,0,0,0,1,1,1,1,1,6,DB Corp,2023,8373
8374,1,0,0,1,1,1,0,1,1,6,DB Corp,2022,8374
8375,0,1,0,1,0,1,0,1,1,5,DB Corp,2021,8375
8376,0,1,0,0,0,1,0,1,1,4,DB Corp,2020,8376
8377,1,0,1,0,1,0,0,1,1,5,DB Corp,2019,8377
8378,1,1,0,1,1,1,1,1,1,8,DB Corp,2018,8378
8379,0,1,0,1,1,1,1,1,1,7,DB Corp,2024-03-31,8379
8380,1,1,0,1,0,1,1,1,1,7,DB Corp,2023-09-30,8380
8381,1,1,0,1,0,1,1,1,1,7,DB Corp,2023-03-31,8381
8382,0,0,1,1,1,1,0,1,0,5,Mep Infrastructure Developers,2023,8382
8383,1,1,1,0,1,1,0,1,0,6,Mep Infrastructure Developers,2022,8383
8384,0,1,1,0,1,1,0,1,0,5,Mep Infrastructure Developers,2021,8384
8385,0,0,1,1,1,1,0,1,0,5,Mep Infrastructure Developers,2020,8385
8386,1,0,0,1,1,1,0,1,1,6,Mep Infrastructure Developers,2019,8386
8387,1,1,0,1,0,1,1,1,1,7,Mep Infrastructure Developers,2018,8387
8388,1,1,0,1,1,1,1,1,0,7,Mep Infrastructure Developers,2023-09-30,8388
8389,1,1,0,1,0,1,0,1,0,5,Mep Infrastructure Developers,2023-03-31,8389
8390,0,0,1,1,1,0,1,1,1,6,GM Breweries,2024,8390
8391,1,0,1,0,1,0,0,1,1,5,GM Breweries,2023,8391
8392,1,0,1,1,1,1,0,1,1,7,GM Breweries,2022,8392
8393,0,1,1,1,1,0,0,1,1,6,GM Breweries,2021,8393
8394,0,0,1,1,1,1,0,1,1,6,GM Breweries,2020,8394
8395,1,1,0,1,1,0,1,1,1,7,GM Breweries,2019,8395
8396,0,1,1,1,1,0,1,1,1,7,GM Breweries,2024-03-31,8396
8397,0,1,1,0,1,1,0,1,1,6,GM Breweries,2023-09-30,8397
8398,1,1,0,1,1,1,1,1,1,8,GM Breweries,2023-03-31,8398
8399,0,1,1,0,1,1,0,1,1,6,LG Balakrishnan &amp; Bros,2024,8399
8400,0,0,1,1,1,1,0,1,1,6,LG Balakrishnan &amp; Bros,2023,8400
8401,1,1,1,1,1,0,1,1,1,8,LG Balakrishnan &amp; Bros,2022,8401
8402,0,1,1,1,1,1,1,1,1,8,LG Balakrishnan &amp; Bros,2021,8402
8403,0,1,1,1,0,1,0,1,1,6,LG Balakrishnan &amp; Bros,2020,8403
8404,0,1,1,0,0,1,0,1,1,5,LG Balakrishnan &amp; Bros,2019,8404
8405,1,1,0,1,0,1,1,1,1,7,LG Balakrishnan &amp; Bros,2018,8405
8406,0,1,1,0,0,1,0,1,1,5,LG Balakrishnan &amp; Bros,2024-03-31,8406
8407,1,0,1,0,1,1,1,1,1,7,LG Balakrishnan &amp; Bros,2023-09-30,8407
8408,1,0,0,1,0,1,1,1,1,6,LG Balakrishnan &amp; Bros,2023-03-31,8408
8409,1,1,1,0,1,1,0,1,0,6,Omaxe,2024,8409
8410,1,0,1,0,0,1,0,1,0,4,Omaxe,2023,8410
8411,1,1,1,0,1,1,1,1,0,7,Omaxe,2022,8411
8412,0,0,1,0,1,1,0,1,0,4,Omaxe,2021,8412
8413,0,1,1,0,1,1,0,1,1,6,Omaxe,2020,8413
8414,0,1,1,0,1,1,0,1,1,6,Omaxe,2019,8414
8415,1,1,0,1,0,0,1,1,1,6,Omaxe,2018,8415
8416,1,0,1,1,0,1,0,1,0,5,Omaxe,2024-03-31,8416
8417,0,1,1,0,1,1,1,1,0,6,Omaxe,2023-09-30,8417
8418,1,0,0,1,0,1,0,1,0,4,Omaxe,2023-03-31,8418
8419,0,1,0,0,1,1,1,1,1,6,SPML Infra,2023,8419
8420,1,0,0,1,1,0,1,0,1,5,SPML Infra,2022,8420
8421,0,1,1,1,0,0,0,0,0,3,SPML Infra,2021,8421
8422,0,0,1,1,0,0,0,0,1,3,SPML Infra,2020,8422
8423,0,0,1,0,1,1,0,1,1,5,SPML Infra,2019,8423
8424,1,1,0,1,0,1,1,1,1,7,SPML Infra,2018,8424
8425,0,1,0,0,1,0,0,0,1,3,SPML Infra,2023-09-30,8425
8426,1,1,0,1,0,1,1,1,1,7,SPML Infra,2023-03-31,8426
8427,0,0,1,1,1,0,0,1,1,5,Schaeffler India,2023,8427
8428,1,1,1,0,1,0,1,1,1,7,Schaeffler India,2022,8428
8429,1,0,1,1,1,0,1,1,1,7,Schaeffler India,2021,8429
8430,0,1,1,0,0,1,0,1,1,5,Schaeffler India,2020,8430
8431,0,1,0,1,1,1,0,1,1,6,Schaeffler India,2019,8431
8432,1,1,0,1,0,0,1,1,1,6,Schaeffler India,2018,8432
8433,0,1,1,1,1,1,0,1,1,7,Schaeffler India,2023-12-31,8433
8434,0,0,1,0,1,1,1,1,1,6,Schaeffler India,2023-06-30,8434
8435,1,1,0,1,0,1,1,1,1,7,Schaeffler India,2022-12-31,8435
8436,1,1,1,0,1,1,1,1,1,8,Compuage Infocom,2022,8436
8437,0,0,0,1,0,0,0,0,1,2,Compuage Infocom,2021,8437
8438,1,1,1,1,0,0,1,1,1,7,Compuage Infocom,2020,8438
8439,1,1,0,1,0,0,1,0,1,5,Compuage Infocom,2019,8439
8440,0,1,1,0,1,0,1,0,1,5,Compuage Infocom,2018,8440
8441,1,1,0,1,0,0,1,1,1,6,Compuage Infocom,2017,8441
8442,0,0,1,0,1,1,0,1,1,5,Compuage Infocom,2022-09-30,8442
8443,1,0,0,1,0,1,1,1,1,6,Compuage Infocom,2022-03-31,8443
8444,0,1,1,1,1,1,1,1,1,8,Satia Industries,2024,8444
8445,1,0,1,1,1,1,1,1,1,8,Satia Industries,2023,8445
8446,1,0,1,0,0,1,1,1,1,6,Satia Industries,2022,8446
8447,0,1,1,0,0,1,0,1,1,5,Satia Industries,2021,8447
8448,0,0,1,0,0,1,0,1,1,4,Satia Industries,2020,8448
8449,1,0,1,1,0,1,1,1,1,7,Satia Industries,2019,8449
8450,1,1,0,1,0,1,1,1,1,7,Satia Industries,2018,8450
8451,1,1,1,1,1,1,0,1,1,8,Satia Industries,2024-03-31,8451
8452,0,0,1,0,1,1,0,1,1,5,Satia Industries,2023-09-30,8452
8453,1,1,0,1,0,1,1,1,1,7,Satia Industries,2023-03-31,8453
8454,0,1,1,1,0,1,0,1,1,6,Technocraft Industries India,2024,8454
8455,0,1,1,0,1,0,0,1,1,5,Technocraft Industries India,2023,8455
8456,1,1,1,0,1,0,1,1,1,7,Technocraft Industries India,2022,8456
8457,0,1,1,1,1,1,1,1,1,8,Technocraft Industries India,2021,8457
8458,0,1,1,1,0,1,0,1,1,6,Technocraft Industries India,2020,8458
8459,0,1,1,0,0,0,0,1,1,4,Technocraft Industries India,2019,8459
8460,1,1,0,1,0,0,1,0,1,5,Technocraft Industries India,2018,8460
8461,1,0,1,1,0,1,0,1,1,6,Technocraft Industries India,2024-03-31,8461
8462,0,0,1,1,0,1,1,1,1,6,Technocraft Industries India,2023-09-30,8462
8463,1,0,0,1,0,1,1,1,1,6,Technocraft Industries India,2023-03-31,8463
8464,1,1,1,0,1,0,1,1,1,7,Munjal Showa,2023,8464
8465,0,0,1,1,1,1,0,1,1,6,Munjal Showa,2022,8465
8466,0,0,1,0,1,0,0,0,1,3,Munjal Showa,2021,8466
8467,0,1,1,1,1,1,0,1,1,7,Munjal Showa,2020,8467
8468,1,0,1,1,1,0,0,1,1,6,Munjal Showa,2019,8468
8469,1,1,0,1,1,1,1,1,1,8,Munjal Showa,2018,8469
8470,0,0,1,0,1,1,0,1,1,5,Munjal Showa,2023-09-30,8470
8471,1,1,0,1,1,0,1,1,1,7,Munjal Showa,2023-03-31,8471
8472,1,1,1,1,1,1,1,1,1,9,Sterling Tools,2024,8472
8473,1,0,1,0,1,1,1,1,1,7,Sterling Tools,2023,8473
8474,1,0,1,0,0,1,0,1,1,5,Sterling Tools,2022,8474
8475,0,1,1,0,1,0,0,1,1,5,Sterling Tools,2021,8475
8476,0,1,0,1,1,1,0,1,1,6,Sterling Tools,2020,8476
8477,0,0,1,0,0,0,0,1,1,3,Sterling Tools,2019,8477
8478,1,1,0,1,0,0,1,1,1,6,Sterling Tools,2018,8478
8479,1,0,1,1,0,1,1,1,1,7,Sterling Tools,2024-03-31,8479
8480,0,1,1,1,1,1,1,1,1,8,Sterling Tools,2023-09-30,8480
8481,1,1,0,1,0,1,1,1,1,7,Sterling Tools,2023-03-31,8481
8482,0,1,0,1,1,1,1,1,1,7,GP Petroleums,2024,8482
8483,1,0,1,1,0,0,1,1,1,6,GP Petroleums,2023,8483
8484,1,0,1,1,1,1,1,1,1,8,GP Petroleums,2022,8484
8485,0,0,1,0,1,0,0,0,1,3,GP Petroleums,2021,8485
8486,1,1,1,1,0,1,1,1,1,8,GP Petroleums,2020,8486
8487,1,0,1,1,1,0,1,0,1,6,GP Petroleums,2019,8487
8488,1,1,0,1,0,0,1,0,1,5,GP Petroleums,2018,8488
8489,0,1,1,0,1,1,1,1,1,7,GP Petroleums,2023-09-30,8489
8490,1,1,0,1,0,1,1,1,1,7,GP Petroleums,2023-03-31,8490
8491,0,1,1,0,1,1,0,1,1,6,Rana Sugars,2024,8491
8492,1,0,1,1,1,0,0,0,1,5,Rana Sugars,2023,8492
8493,1,1,1,1,1,1,0,1,1,8,Rana Sugars,2022,8493
8494,0,1,1,1,1,0,0,1,1,6,Rana Sugars,2021,8494
8495,1,1,1,1,0,1,1,1,1,8,Rana Sugars,2020,8495
8496,1,1,0,0,1,1,1,1,0,6,Rana Sugars,2019,8496
8497,1,1,0,1,0,1,0,1,0,5,Rana Sugars,2018,8497
8498,0,0,1,0,1,1,1,1,1,6,Rana Sugars,2024-03-31,8498
8499,0,0,1,1,0,1,0,1,0,4,Rana Sugars,2023-09-30,8499
8500,1,1,0,1,0,0,1,0,1,5,Rana Sugars,2023-03-31,8500
8501,0,1,1,1,0,0,1,1,1,6,Kokuyo Camlin,2024,8501
8502,1,0,1,1,1,1,1,1,1,8,Kokuyo Camlin,2023,8502
8503,1,0,1,0,1,1,1,1,0,6,Kokuyo Camlin,2022,8503
8504,0,1,1,1,1,1,0,1,0,6,Kokuyo Camlin,2021,8504
8505,1,0,1,1,1,1,0,1,1,7,Kokuyo Camlin,2020,8505
8506,0,1,1,1,0,0,1,1,1,6,Kokuyo Camlin,2019,8506
8507,1,1,0,1,0,1,1,1,1,7,Kokuyo Camlin,2018,8507
8508,0,0,1,0,0,1,0,1,1,4,Kokuyo Camlin,2024-03-31,8508
8509,0,1,1,1,1,1,1,1,1,8,Kokuyo Camlin,2023-09-30,8509
8510,1,0,0,1,1,1,1,1,1,7,Kokuyo Camlin,2023-03-31,8510
8511,0,1,1,0,0,1,1,1,1,6,Star Cement,2024,8511
8512,1,1,1,0,1,1,0,1,1,7,Star Cement,2023,8512
8513,1,0,1,0,0,1,1,1,1,6,Star Cement,2022,8513
8514,0,0,1,1,1,1,0,1,1,6,Star Cement,2021,8514
8515,0,1,1,1,0,1,0,1,1,6,Star Cement,2020,8515
8516,1,0,1,1,1,1,0,1,1,7,Star Cement,2019,8516
8517,1,1,0,1,0,1,1,1,1,7,Star Cement,2018,8517
8518,1,0,1,0,0,1,1,1,1,6,Star Cement,2024-03-31,8518
8519,0,1,1,0,1,1,0,1,1,6,Star Cement,2023-09-30,8519
8520,1,0,0,1,0,1,1,1,1,6,Star Cement,2023-03-31,8520
8521,0,1,1,1,1,1,1,1,1,8,Pudumjee Paper Products,2024,8521
8522,1,0,1,1,1,0,1,1,1,7,Pudumjee Paper Products,2023,8522
8523,1,0,1,1,0,0,1,1,1,6,Pudumjee Paper Products,2022,8523
8524,0,1,1,1,1,1,1,1,1,8,Pudumjee Paper Products,2021,8524
8525,0,1,1,1,1,1,1,1,1,8,Pudumjee Paper Products,2020,8525
8526,1,0,1,1,0,0,0,1,1,5,Pudumjee Paper Products,2019,8526
8527,1,1,0,1,0,1,1,1,1,7,Pudumjee Paper Products,2018,8527
8528,0,1,1,1,1,1,1,1,1,8,Pudumjee Paper Products,2024-03-31,8528
8529,1,1,1,0,1,1,1,1,1,8,Pudumjee Paper Products,2023-09-30,8529
8530,1,0,0,1,0,1,1,1,1,6,Pudumjee Paper Products,2023-03-31,8530
8531,0,1,0,0,0,1,0,1,1,4,Asahi India Glass,2024,8531
8532,1,0,1,0,1,1,0,1,1,6,Asahi India Glass,2023,8532
8533,1,1,1,1,1,1,1,1,1,9,Asahi India Glass,2022,8533
8534,0,0,1,1,1,1,0,1,1,6,Asahi India Glass,2021,8534
8535,0,0,1,0,1,1,0,1,1,5,Asahi India Glass,2020,8535
8536,0,1,1,0,0,1,0,1,1,5,Asahi India Glass,2019,8536
8537,1,1,0,1,0,1,1,1,1,7,Asahi India Glass,2018,8537
8538,0,0,0,0,0,1,0,1,1,3,Asahi India Glass,2024-03-31,8538
8539,0,0,1,1,0,1,1,1,1,6,Asahi India Glass,2023-09-30,8539
8540,1,0,0,1,0,1,1,1,1,6,Asahi India Glass,2023-03-31,8540
8541,1,1,0,1,1,1,1,1,1,8,Venus Remedies,2024,8541
8542,0,1,1,1,1,1,0,1,1,7,Venus Remedies,2023,8542
8543,1,0,0,1,1,1,0,1,1,6,Venus Remedies,2022,8543
8544,1,0,1,1,1,1,1,1,1,8,Venus Remedies,2021,8544
8545,1,1,1,1,1,1,1,1,0,8,Venus Remedies,2020,8545
8546,0,0,1,0,1,1,1,1,0,5,Venus Remedies,2019,8546
8547,1,1,0,1,0,1,0,1,0,5,Venus Remedies,2018,8547
8548,1,1,0,1,0,1,1,1,1,7,Venus Remedies,2024-03-31,8548
8549,1,0,1,0,1,0,0,0,1,4,Venus Remedies,2023-09-30,8549
8550,1,1,0,1,0,1,1,1,1,7,Venus Remedies,2023-03-31,8550
8551,1,0,1,0,1,1,0,0,0,4,JBF Industries,2023,8551
8552,1,0,1,0,0,1,0,1,0,4,JBF Industries,2022,8552
8553,0,1,1,0,1,1,1,1,0,6,JBF Industries,2021,8553
8554,0,1,1,0,1,1,1,0,0,5,JBF Industries,2020,8554
8555,1,0,1,0,1,1,0,1,0,5,JBF Industries,2019,8555
8556,1,1,1,1,0,0,1,0,0,5,JBF Industries,2018,8556
8557,0,0,1,0,1,1,0,0,0,3,JBF Industries,2023-03-31,8557
8558,1,1,1,1,1,0,0,0,0,5,JBF Industries,2022-09-30,8558
8559,0,1,1,1,0,0,0,1,1,5,Grindwell Norton,2024,8559
8560,1,0,1,0,0,1,1,1,1,6,Grindwell Norton,2023,8560
8561,1,1,1,0,0,0,1,1,1,6,Grindwell Norton,2022,8561
8562,0,1,1,0,1,1,1,1,1,7,Grindwell Norton,2021,8562
8563,0,0,1,0,0,1,0,1,1,4,Grindwell Norton,2020,8563
8564,1,1,0,1,1,0,1,1,1,7,Grindwell Norton,2019,8564
8565,0,0,1,1,0,1,0,1,1,5,Grindwell Norton,2024-03-31,8565
8566,0,1,1,0,0,1,0,1,1,5,Grindwell Norton,2023-09-30,8566
8567,1,1,0,1,0,1,1,1,1,7,Grindwell Norton,2023-03-31,8567
8568,0,0,1,0,0,0,0,1,1,3,Andhra Paper,2024,8568
8569,1,1,1,1,1,1,1,1,1,9,Andhra Paper,2023,8569
8570,1,1,1,1,1,1,1,1,1,9,Andhra Paper,2022,8570
8571,0,0,1,0,1,1,0,1,0,4,Andhra Paper,2021,8571
8572,0,1,1,1,0,1,0,1,1,6,Andhra Paper,2020,8572
8573,1,1,1,1,1,1,1,1,1,9,Andhra Paper,2019,8573
8574,1,1,0,1,0,1,1,1,1,7,Andhra Paper,2018,8574
8575,0,0,1,0,0,1,0,1,1,4,Andhra Paper,2024-03-31,8575
8576,0,0,1,0,1,1,0,1,1,5,Andhra Paper,2023-09-30,8576
8577,1,0,0,1,0,1,1,1,1,6,Andhra Paper,2023-03-31,8577
8578,0,1,0,1,1,1,1,1,1,7,Electrosteel Castings,2024,8578
8579,1,0,1,1,1,1,0,1,1,7,Electrosteel Castings,2023,8579
8580,1,0,0,0,1,0,1,0,1,4,Electrosteel Castings,2022,8580
8581,1,0,1,1,1,1,0,1,0,6,Electrosteel Castings,2021,8581
8582,0,1,0,0,1,1,1,1,1,6,Electrosteel Castings,2020,8582
8583,1,1,0,1,1,0,0,0,1,5,Electrosteel Castings,2019,8583
8584,1,1,0,1,0,1,1,1,1,7,Electrosteel Castings,2018,8584
8585,1,0,0,1,1,1,1,1,1,7,Electrosteel Castings,2024-03-31,8585
8586,0,1,1,0,1,1,1,1,1,7,Electrosteel Castings,2023-09-30,8586
8587,1,1,0,1,0,1,1,1,1,7,Electrosteel Castings,2023-03-31,8587
8588,1,0,1,0,0,0,1,0,1,4,Mas Financial Services,2024,8588
8589,1,0,1,0,0,0,1,0,1,4,Mas Financial Services,2023,8589
8590,0,1,1,0,0,0,0,0,1,3,Mas Financial Services,2022,8590
8591,0,0,1,1,1,0,0,0,1,4,Mas Financial Services,2021,8591
8592,0,0,1,0,0,1,0,1,1,4,Mas Financial Services,2020,8592
8593,1,1,0,1,0,0,1,0,1,5,Mas Financial Services,2019,8593
8594,1,1,1,1,1,0,1,0,1,7,Mas Financial Services,2024-03-31,8594
8595,1,1,1,0,0,0,0,0,1,4,Mas Financial Services,2023-09-30,8595
8596,1,1,0,1,0,0,1,0,1,5,Mas Financial Services,2023-03-31,8596
8597,0,1,1,0,1,1,1,1,0,6,Astron Paper &amp; Board Mill,2024,8597
8598,0,0,1,0,1,1,0,1,0,4,Astron Paper &amp; Board Mill,2023,8598
8599,1,0,1,1,1,0,0,0,1,5,Astron Paper &amp; Board Mill,2022,8599
8600,1,0,1,1,1,1,0,1,1,7,Astron Paper &amp; Board Mill,2021,8600
8601,0,0,1,1,1,1,0,1,1,6,Astron Paper &amp; Board Mill,2020,8601
8602,1,1,1,0,1,1,0,1,1,7,Astron Paper &amp; Board Mill,2019,8602
8603,1,1,0,1,0,0,1,1,1,6,Astron Paper &amp; Board Mill,2018,8603
8604,1,0,1,0,1,1,0,1,0,5,Astron Paper &amp; Board Mill,2024-03-31,8604
8605,0,0,1,0,0,1,0,1,0,3,Astron Paper &amp; Board Mill,2023-09-30,8605
8606,1,1,0,1,0,1,0,1,0,5,Astron Paper &amp; Board Mill,2023-03-31,8606
8607,0,1,0,1,1,0,1,1,1,6,Fiem Industries,2024,8607
8608,1,1,1,1,1,0,1,1,1,8,Fiem Industries,2023,8608
8609,1,0,1,1,1,0,1,1,1,7,Fiem Industries,2022,8609
8610,0,0,1,1,1,1,0,1,1,6,Fiem Industries,2021,8610
8611,0,1,1,1,1,1,1,1,1,8,Fiem Industries,2020,8611
8612,1,0,1,1,0,1,1,1,1,7,Fiem Industries,2019,8612
8613,1,1,0,1,0,1,1,1,1,7,Fiem Industries,2018,8613
8614,1,0,0,1,1,1,1,1,1,7,Fiem Industries,2024-03-31,8614
8615,1,1,1,0,1,1,1,1,1,8,Fiem Industries,2023-09-30,8615
8616,1,1,0,1,0,1,1,1,1,7,Fiem Industries,2023-03-31,8616
8617,0,1,1,1,1,0,0,1,1,6,GNA Axles,2024,8617
8618,1,0,1,1,1,0,1,1,1,7,GNA Axles,2023,8618
8619,1,0,1,1,1,0,1,1,1,7,GNA Axles,2022,8619
8620,0,1,0,0,1,0,1,1,1,5,GNA Axles,2021,8620
8621,0,1,1,1,0,1,0,1,1,6,GNA Axles,2020,8621
8622,1,0,1,1,0,1,1,1,1,7,GNA Axles,2019,8622
8623,1,1,0,1,0,1,1,1,1,7,GNA Axles,2018,8623
8624,0,0,1,1,0,1,0,1,1,5,GNA Axles,2024-03-31,8624
8625,0,1,1,0,1,1,0,1,1,6,GNA Axles,2023-09-30,8625
8626,1,0,0,1,0,1,1,1,1,6,GNA Axles,2023-03-31,8626
8627,1,1,1,0,1,1,0,0,0,5,Aban Offshore,2024,8627
8628,1,0,1,0,1,1,1,1,0,6,Aban Offshore,2023,8628
8629,0,1,1,0,1,1,0,0,0,4,Aban Offshore,2022,8629
8630,1,0,1,0,0,1,1,1,0,5,Aban Offshore,2021,8630
8631,1,1,1,0,1,1,0,0,0,5,Aban Offshore,2020,8631
8632,0,0,1,0,0,1,0,1,0,3,Aban Offshore,2019,8632
8633,1,1,0,1,0,1,0,1,0,5,Aban Offshore,2018,8633
8634,1,0,1,0,1,1,0,0,0,4,Aban Offshore,2024-03-31,8634
8635,0,0,0,0,1,1,1,0,0,3,Aban Offshore,2023-09-30,8635
8636,1,0,0,1,1,1,0,1,0,5,Aban Offshore,2023-03-31,8636
8637,0,1,1,1,1,0,1,1,1,7,ZF Commercial Vehicle Control Systems India,2024,8637
8638,1,1,1,1,0,0,1,1,1,7,ZF Commercial Vehicle Control Systems India,2023,8638
8639,1,0,1,1,1,0,1,1,1,7,ZF Commercial Vehicle Control Systems India,2022,8639
8640,0,0,1,0,1,1,0,1,1,5,ZF Commercial Vehicle Control Systems India,2021,8640
8641,0,1,1,1,0,1,0,1,1,6,ZF Commercial Vehicle Control Systems India,2020,8641
8642,1,0,1,1,1,0,0,1,1,6,ZF Commercial Vehicle Control Systems India,2019,8642
8643,1,1,0,1,1,1,1,1,1,8,ZF Commercial Vehicle Control Systems India,2018,8643
8644,0,1,1,1,1,1,0,1,1,7,ZF Commercial Vehicle Control Systems India,2024-03-31,8644
8645,0,0,1,1,1,1,0,1,1,6,ZF Commercial Vehicle Control Systems India,2023-09-30,8645
8646,1,0,0,1,0,1,1,1,1,6,ZF Commercial Vehicle Control Systems India,2023-03-31,8646
8647,1,0,0,1,1,1,1,1,1,7,SOM DISTILLERIES AND BREWERIES ORD B,2024,8647
