,stock_name,disclosure_date,piotroski_score,purpose,mean_volume,mean_close,lowest_point_1,stoploss,1st_exit,2nd_exit,3rd_exit,4th_exit,5th_exit,6th_exit,7th_exit,8th_exit,9th_exit,10th_exit
4326,Mayur Uniquoters,2024-05-21,7,Quarterly-03,210102.30952380953,603.0309506370908,3.671307176537722,3.671307176537722,21.461018863355253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4327,Mayur Uniquoters,2023-11-08,9,Quarterly-9,127995.73964497041,544.9955624913323,3.08186603097377,3.08186603097377,8.95028746331156,4.102612279239022,-1.1789115744939718,-6.8942783414832505,-5.1023327482524135,0.5375790728459132,23.653674922962043,14.514750094923103,0.0,0.0
4328,Mayur Uniquoters,2023-05-19,6,Quarterly-03,103904.74285714286,521.8495918118224,12.142560412149802,12.142560412149802,-2.9305471629142232,-4.7954386926875845,1.7697399586709042,-3.4600062665055282,4.331943418677171,0.20679701371171091,1.9829013920594423,6.900616206376915,1.4290570028199274,-11.423841908747743
4329,RSWM,2024-05-24,1,Annually,174055.2564102564,199.4164100060096,11.216057074718888,11.216057074718888,7.9405558378557615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,RSWM,2023-05-26,4,Annually,135981.27049180327,196.75901644347144,0.0,0.0,18.356637737427892,16.054766905120808,16.666656043749423,13.736497323707756,6.426570526230487,21.37461763188769,29.788496200106625,35.36791335705886,16.302423527515707,15.287986527712839
4331,RSWM,2022-05-27,7,Annually,125169.03629032258,204.46572377604824,14.717212274821021,61.71581029117845,-6.208055442625399,0.025814094093911916,8.595765471528084,-7.157074681017287,-12.096987659819218,-13.867119909879506,-21.397796394377263,-27.05047411484689,-31.8895060421574,-35.31537355764251
4332,RSWM,2021-05-28,6,Annually,216795.82730923695,256.4976864244086,0.0,0.0,14.22259074283918,61.98189195270734,30.570159493876055,27.60361942800263,60.2145854541175,77.15126727863048,92.5941535454821,103.09275910433347,76.89879647987186,72.2701288116988
4333,RSWM,2024-05-24,3,Quarterly-03,174055.2564102564,199.4164100060096,11.216057074718888,11.216057074718888,7.9405558378557615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4334,RSWM,2023-11-09,3,Quarterly-9,171867.65476190476,198.56005941118514,3.1468494780978586,3.1468494780978586,10.25423383982168,29.717517572607697,12.711864406779661,0.508471127957274,6.440674517787783,2.11864406779661,6.875705180195093,0.0,0.0,0.0
4335,RSWM,2023-05-26,6,Quarterly-03,135981.27049180327,196.75901644347144,0.0,0.0,18.356637737427892,16.054766905120808,16.666656043749423,13.736497323707756,6.426570526230487,21.37461763188769,29.788496200106625,35.36791335705886,16.302423527515707,15.287986527712839
