,delta_turnover_score,delta_margin_score,delta_eq_score,delta_liquid_score,delta_lev_score,accrual_score,delta_roa_score,cfo_score,roa_score,final_score,stock,date/year,id
11479,1,0,1,0,1,1,0,1,0,5,Omkar Speciality Chemicals,2022-03-31,11479
11480,1,0,0,1,1,1,0,1,0,5,Omkar Speciality Chemicals,2021-09-30,11480
11481,0,1,1,1,0,0,0,1,1,5,Gocl Corporation,2024,11481
11482,1,0,1,0,1,0,1,0,1,5,Gocl Corporation,2023,11482
11483,0,0,1,0,0,0,1,0,1,3,Gocl Corporation,2022,11483
11484,0,1,1,1,1,0,1,1,1,7,Gocl Corporation,2021,11484
11485,0,0,1,1,0,0,0,0,1,3,Gocl Corporation,2020,11485
11486,1,1,1,1,1,0,1,1,1,8,Gocl Corporation,2019,11486
11487,1,1,0,1,0,0,1,1,1,6,Gocl Corporation,2018,11487
11488,1,0,1,1,0,1,0,1,1,6,Gocl Corporation,2024-03-31,11488
11489,0,1,1,1,0,1,1,1,1,7,Gocl Corporation,2023-09-30,11489
11490,1,0,0,1,0,0,1,0,1,4,Gocl Corporation,2023-03-31,11490
11491,1,1,1,0,1,0,1,1,1,7,Poddar Pigments,2023,11491
11492,0,0,1,0,1,0,0,0,1,3,Poddar Pigments,2022,11492
11493,0,1,1,1,1,1,0,1,1,7,Poddar Pigments,2021,11493
11494,1,1,1,0,1,1,1,1,1,8,Poddar Pigments,2020,11494
11495,0,0,1,0,1,1,0,1,1,5,Poddar Pigments,2019,11495
11496,1,1,0,1,1,0,1,1,1,7,Poddar Pigments,2018,11496
11497,0,0,1,0,1,0,0,1,1,4,Poddar Pigments,2023-09-30,11497
11498,1,1,0,1,1,1,1,1,1,8,Poddar Pigments,2023-03-31,11498
11499,0,0,1,0,1,1,0,0,0,3,Emami Realty,2024,11499
11500,0,0,1,1,0,1,0,1,0,4,Emami Realty,2023,11500
11501,1,0,0,0,0,1,1,1,1,5,Emami Realty,2022,11501
11502,0,1,1,0,1,0,1,0,1,5,Emami Realty,2021,11502
11503,1,0,1,1,0,1,0,1,0,5,Emami Realty,2020,11503
11504,1,0,0,0,1,0,0,0,1,3,Emami Realty,2019,11504
11505,1,1,0,1,0,0,1,0,1,5,Emami Realty,2018,11505
11506,1,0,1,1,0,1,0,0,0,4,Emami Realty,2024-03-31,11506
11507,0,0,1,0,1,1,0,1,0,4,Emami Realty,2023-09-30,11507
11508,1,0,0,1,0,1,0,1,0,4,Emami Realty,2023-03-31,11508
11509,1,0,1,0,0,1,1,1,1,6,Amj Land Holdings,2024,11509
11510,1,1,1,1,0,0,0,0,1,5,Amj Land Holdings,2023,11510
11511,1,0,1,0,1,1,1,1,1,7,Amj Land Holdings,2022,11511
11512,0,0,1,0,1,0,0,1,1,4,Amj Land Holdings,2021,11512
11513,0,0,1,1,0,0,1,0,1,4,Amj Land Holdings,2020,11513
11514,0,1,1,1,1,1,1,1,1,8,Amj Land Holdings,2019,11514
11515,1,1,0,1,0,0,1,1,1,6,Amj Land Holdings,2018,11515
11516,0,1,1,0,1,1,1,1,1,7,Amj Land Holdings,2024-03-31,11516
11517,1,0,1,1,0,1,1,1,1,7,Amj Land Holdings,2023-09-30,11517
11518,1,0,0,1,0,0,1,0,1,4,Amj Land Holdings,2023-03-31,11518
11519,1,0,0,1,1,0,1,1,1,6,Mindteck India,2024,11519
11520,1,0,1,1,1,0,0,1,1,6,Mindteck India,2023,11520
11521,0,0,0,1,0,0,1,1,1,4,Mindteck India,2022,11521
11522,0,0,1,0,1,1,1,1,1,6,Mindteck India,2021,11522
11523,1,1,1,0,0,1,0,1,0,5,Mindteck India,2020,11523
11524,0,1,1,1,1,0,1,0,1,6,Mindteck India,2019,11524
11525,1,1,0,1,1,1,0,1,0,6,Mindteck India,2018,11525
11526,0,0,0,1,1,1,0,1,1,5,Mindteck India,2024-03-31,11526
11527,1,0,0,0,1,0,1,1,1,5,Mindteck India,2023-09-30,11527
11528,1,0,0,1,0,1,1,1,1,6,Mindteck India,2023-03-31,11528
11529,0,1,1,1,1,1,0,0,0,5,Universus Photo Imagings,2023,11529
11530,1,1,1,0,1,0,1,0,1,6,Universus Photo Imagings,2022,11530
11531,0,0,1,1,1,1,0,1,1,6,Universus Photo Imagings,2021,11531
11532,1,1,1,1,1,1,1,1,1,9,Universus Photo Imagings,2020,11532
11533,1,0,1,1,1,0,0,0,0,4,Universus Photo Imagings,2023-09-30,11533
11534,1,1,0,1,1,0,0,0,0,4,Universus Photo Imagings,2023-03-31,11534
11535,0,0,1,0,1,1,1,1,0,5,Shirpur Gold Refinery,2023,11535
11536,1,1,1,0,0,1,1,1,0,6,Shirpur Gold Refinery,2022,11536
11537,1,0,1,0,0,1,0,1,0,4,Shirpur Gold Refinery,2021,11537
11538,0,0,1,0,1,1,0,1,0,4,Shirpur Gold Refinery,2020,11538
11539,0,1,1,1,0,0,1,0,1,5,Shirpur Gold Refinery,2019,11539
11540,1,1,1,1,0,1,1,1,1,8,Shirpur Gold Refinery,2018,11540
11541,1,1,0,1,0,1,0,0,0,4,Shirpur Gold Refinery,2024,11541
11542,0,0,1,1,1,0,1,0,0,4,Shirpur Gold Refinery,2023-09-30,11542
11543,1,0,1,1,1,1,1,1,0,7,Shirpur Gold Refinery,2023-03-31,11543
11544,1,0,0,1,0,0,0,0,0,2,Shirpur Gold Refinery,2024-03-31,11544
11545,0,1,0,1,0,1,0,1,1,5,Bhandari Hosiery Exports,2024,11545
11546,1,1,1,0,1,1,1,1,1,8,Bhandari Hosiery Exports,2023,11546
11547,1,1,1,1,1,0,1,1,1,8,Bhandari Hosiery Exports,2022,11547
11548,0,1,1,1,0,0,0,0,1,4,Bhandari Hosiery Exports,2021,11548
11549,0,1,1,0,0,0,0,0,1,3,Bhandari Hosiery Exports,2020,11549
11550,1,1,1,1,1,0,1,0,1,7,Bhandari Hosiery Exports,2019,11550
11551,1,1,0,1,0,0,1,1,1,6,Bhandari Hosiery Exports,2018,11551
11552,1,0,1,0,0,1,0,1,1,5,Bhandari Hosiery Exports,2024-03-31,11552
11553,0,1,0,1,0,0,0,0,1,3,Bhandari Hosiery Exports,2023-09-30,11553
11554,1,0,0,1,0,1,1,1,1,6,Bhandari Hosiery Exports,2023-03-31,11554
11555,1,1,1,1,1,0,1,1,1,8,Arrow Greentech,2024,11555
11556,1,1,0,0,1,0,1,1,1,6,Arrow Greentech,2023,11556
11557,0,0,1,0,1,1,0,1,0,4,Arrow Greentech,2022,11557
11558,1,1,1,1,1,0,1,1,1,8,Arrow Greentech,2021,11558
11559,0,1,0,0,0,1,1,1,0,4,Arrow Greentech,2020,11559
11560,1,0,1,0,1,1,0,0,0,4,Arrow Greentech,2019,11560
11561,1,1,0,1,0,1,1,1,1,7,Arrow Greentech,2018,11561
11562,1,1,1,0,1,1,1,1,1,8,Arrow Greentech,2024-03-31,11562
11563,0,1,0,1,1,0,0,1,1,5,Arrow Greentech,2023-09-30,11563
11564,1,1,0,1,0,0,1,1,1,6,Arrow Greentech,2023-03-31,11564
11565,0,1,0,0,1,0,0,1,1,4,Genesys International Corp,2024,11565
11566,0,1,0,1,0,0,0,0,1,3,Genesys International Corp,2023,11566
11567,1,0,0,0,1,1,1,1,1,6,Genesys International Corp,2022,11567
11568,0,0,0,0,0,1,0,1,0,2,Genesys International Corp,2021,11568
11569,1,1,0,1,0,1,0,1,1,6,Genesys International Corp,2020,11569
11570,1,0,0,1,1,0,0,0,1,4,Genesys International Corp,2019,11570
11571,1,1,0,1,0,0,1,1,1,6,Genesys International Corp,2018,11571
11572,1,0,0,1,1,1,1,1,1,7,Genesys International Corp,2024-03-31,11572
11573,0,1,0,0,0,1,0,1,0,3,Genesys International Corp,2023-09-30,11573
11574,1,0,0,1,0,0,1,0,1,4,Genesys International Corp,2023-03-31,11574
11575,0,0,1,0,1,1,0,1,0,4,Gillanders Arbuthnot &amp; Company,2024,11575
11576,1,0,1,0,1,1,0,1,1,6,Gillanders Arbuthnot &amp; Company,2023,11576
11577,0,1,1,1,1,1,1,1,1,8,Gillanders Arbuthnot &amp; Company,2022,11577
11578,0,1,1,1,1,1,0,1,0,6,Gillanders Arbuthnot &amp; Company,2021,11578
11579,0,0,1,0,1,1,0,1,0,4,Gillanders Arbuthnot &amp; Company,2020,11579
11580,1,0,1,1,1,1,1,1,1,8,Gillanders Arbuthnot &amp; Company,2019,11580
11581,1,1,0,1,0,1,0,1,0,5,Gillanders Arbuthnot &amp; Company,2018,11581
11582,0,1,1,0,1,1,0,1,0,5,Gillanders Arbuthnot &amp; Company,2024-03-31,11582
11583,1,1,1,0,1,1,1,1,1,8,Gillanders Arbuthnot &amp; Company,2023-09-30,11583
11584,1,1,0,1,0,1,0,1,0,5,Gillanders Arbuthnot &amp; Company,2023-03-31,11584
11585,1,0,1,0,1,1,0,1,0,5,Sundaram Multi Pap,2024,11585
11586,1,0,1,1,0,1,0,1,1,6,Sundaram Multi Pap,2023,11586
11587,1,1,1,1,1,1,1,1,1,9,Sundaram Multi Pap,2022,11587
11588,0,0,1,0,1,1,0,1,0,4,Sundaram Multi Pap,2021,11588
11589,1,0,1,1,0,1,0,1,0,5,Sundaram Multi Pap,2020,11589
11590,0,1,0,1,1,1,1,1,1,7,Sundaram Multi Pap,2019,11590
11591,1,1,0,1,0,1,0,1,0,5,Sundaram Multi Pap,2018,11591
11592,1,0,1,1,0,1,1,1,1,7,Sundaram Multi Pap,2024-03-31,11592
11593,0,0,1,0,1,1,0,1,0,4,Sundaram Multi Pap,2023-09-30,11593
11594,1,0,0,1,0,1,0,1,0,4,Sundaram Multi Pap,2023-03-31,11594
11595,0,0,0,1,1,1,1,1,1,6,Intrasoft Technologies,2024,11595
11596,0,1,1,0,0,1,0,1,1,5,Intrasoft Technologies,2023,11596
11597,0,1,1,0,1,1,1,1,1,7,Intrasoft Technologies,2022,11597
11598,1,1,1,0,1,1,1,1,1,8,Intrasoft Technologies,2021,11598
11599,0,0,1,1,0,0,0,0,1,3,Intrasoft Technologies,2020,11599
11600,0,0,1,1,1,1,0,1,1,6,Intrasoft Technologies,2019,11600
11601,1,1,0,1,0,0,1,0,1,5,Intrasoft Technologies,2018,11601
11602,0,0,0,1,1,1,0,1,1,5,Intrasoft Technologies,2024-03-31,11602
11603,0,0,1,0,1,1,0,1,1,5,Intrasoft Technologies,2023-09-30,11603
11604,1,0,0,1,0,1,1,1,1,6,Intrasoft Technologies,2023-03-31,11604
11605,1,1,0,1,1,0,1,1,1,7,Bharat Wire Ropes,2024,11605
11606,1,1,0,1,1,1,1,1,1,8,Bharat Wire Ropes,2023,11606
11607,1,0,0,1,1,1,1,1,1,7,Bharat Wire Ropes,2022,11607
11608,0,1,1,1,1,0,1,0,0,5,Bharat Wire Ropes,2021,11608
11609,1,1,0,0,1,1,0,1,0,5,Bharat Wire Ropes,2020,11609
11610,1,1,0,1,0,1,0,1,0,5,Bharat Wire Ropes,2019,11610
11611,0,0,0,1,1,1,0,1,1,5,Bharat Wire Ropes,2024-03-31,11611
11612,0,1,0,1,1,1,1,1,1,7,Bharat Wire Ropes,2023-09-30,11612
11613,1,1,0,1,0,1,1,1,1,7,Bharat Wire Ropes,2023-03-31,11613
11614,1,1,1,0,1,0,0,0,1,5,Dhunseri Ventures,2024,11614
11615,0,0,1,1,0,0,1,1,1,5,Dhunseri Ventures,2023,11615
11616,1,0,1,0,1,0,1,0,1,5,Dhunseri Ventures,2022,11616
11617,1,1,1,1,1,0,1,1,1,8,Dhunseri Ventures,2021,11617
11618,0,1,1,0,0,1,0,1,0,4,Dhunseri Ventures,2020,11618
11619,0,1,1,1,0,1,0,1,1,6,Dhunseri Ventures,2019,11619
11620,1,1,0,1,0,0,1,0,1,5,Dhunseri Ventures,2018,11620
11621,1,0,1,0,1,0,0,0,1,4,Dhunseri Ventures,2024-03-31,11621
11622,0,1,0,0,1,0,1,1,1,5,Dhunseri Ventures,2023-09-30,11622
11623,1,0,0,1,0,1,1,1,1,6,Dhunseri Ventures,2023-03-31,11623
11624,1,1,1,1,1,1,0,1,0,7,Lypsa Gems &amp; Jewellery,2023,11624
11625,0,0,1,1,1,1,1,1,0,6,Lypsa Gems &amp; Jewellery,2022,11625
11626,0,0,1,0,1,0,0,0,0,2,Lypsa Gems &amp; Jewellery,2021,11626
11627,1,1,0,1,1,0,1,1,1,7,Lypsa Gems &amp; Jewellery,2018,11627
11628,0,0,1,0,1,0,1,0,1,4,Lypsa Gems &amp; Jewellery,2023-09-30,11628
11629,1,0,0,1,1,1,0,1,0,5,Lypsa Gems &amp; Jewellery,2023-03-31,11629
11630,1,1,1,1,1,1,1,1,1,9,Bedmutha Industries,2024,11630
11631,1,0,1,1,1,1,1,1,1,8,Bedmutha Industries,2023,11631
11632,1,0,1,0,1,1,0,1,1,6,Bedmutha Industries,2022,11632
11633,1,0,0,1,1,0,1,1,1,6,Bedmutha Industries,2021,11633
11634,0,1,0,0,0,1,0,1,0,3,Bedmutha Industries,2020,11634
11635,0,1,1,0,1,1,1,1,0,6,Bedmutha Industries,2019,11635
11636,1,1,0,1,0,1,0,1,0,5,Bedmutha Industries,2018,11636
11637,1,0,1,1,1,1,1,1,1,8,Bedmutha Industries,2024-03-31,11637
11638,0,1,1,1,1,1,0,1,1,7,Bedmutha Industries,2023-09-30,11638
11639,1,0,0,1,0,1,1,1,1,6,Bedmutha Industries,2023-03-31,11639
11640,0,0,1,0,0,1,0,1,0,3,Sel Manufacturing Company,2024,11640
11641,1,0,1,0,0,1,0,1,0,4,Sel Manufacturing Company,2023,11641
11642,1,0,1,0,0,1,0,1,0,4,Sel Manufacturing Company,2022,11642
11643,1,1,0,1,0,0,1,0,1,5,Sel Manufacturing Company,2021,11643
11644,0,1,1,0,1,1,0,1,0,5,Sel Manufacturing Company,2020,11644
11645,0,1,1,0,1,1,1,1,0,6,Sel Manufacturing Company,2019,11645
11646,1,1,0,1,0,1,0,1,0,5,Sel Manufacturing Company,2018,11646
11647,0,1,1,0,0,1,1,1,0,5,Sel Manufacturing Company,2024-03-31,11647
11648,0,1,1,0,0,1,0,1,0,4,Sel Manufacturing Company,2023-09-30,11648
11649,1,0,0,1,0,1,0,1,0,4,Sel Manufacturing Company,2023-03-31,11649
11650,1,1,1,1,1,0,1,1,1,8,Wendt India,2023,11650
11651,1,1,1,1,1,1,1,1,1,9,Wendt India,2022,11651
11652,0,0,1,1,1,0,1,1,1,6,Wendt India,2021,11652
11653,0,0,1,1,1,1,0,1,1,6,Wendt India,2020,11653
11654,0,0,1,0,1,1,1,1,1,6,Wendt India,2019,11654
11655,1,1,0,1,1,1,1,1,1,8,Wendt India,2018,11655
11656,0,0,1,1,1,1,0,1,1,6,Wendt India,2023-09-30,11656
11657,1,0,0,1,1,1,1,1,1,7,Wendt India,2023-03-31,11657
11658,0,1,1,0,1,0,1,1,1,6,Salasar Techno Engineering,2024,11658
11659,1,0,0,1,1,0,0,0,1,4,Salasar Techno Engineering,2023,11659
11660,0,0,1,0,0,0,0,1,1,3,Salasar Techno Engineering,2022,11660
11661,0,0,0,1,0,0,1,0,1,3,Salasar Techno Engineering,2021,11661
11662,0,1,1,1,0,1,0,1,1,6,Salasar Techno Engineering,2020,11662
11663,1,0,1,0,1,0,0,0,1,4,Salasar Techno Engineering,2019,11663
11664,1,1,0,1,0,0,1,0,1,5,Salasar Techno Engineering,2018,11664
11665,1,0,1,0,1,1,1,1,1,7,Salasar Techno Engineering,2024-03-31,11665
11666,0,1,1,0,0,1,0,1,1,5,Salasar Techno Engineering,2023-09-30,11666
11667,1,0,0,1,0,0,1,0,1,4,Salasar Techno Engineering,2023-03-31,11667
11668,0,0,1,1,1,1,1,1,1,7,Surana Telecom &amp; Power,2024,11668
11669,0,0,1,1,1,1,0,1,1,6,Surana Telecom &amp; Power,2023,11669
11670,1,0,1,1,1,1,1,1,1,8,Surana Telecom &amp; Power,2022,11670
11671,0,1,1,1,1,1,0,1,1,7,Surana Telecom &amp; Power,2021,11671
11672,0,1,1,1,1,1,1,1,1,8,Surana Telecom &amp; Power,2020,11672
11673,1,1,1,0,1,1,1,1,1,8,Surana Telecom &amp; Power,2019,11673
11674,1,1,0,1,0,1,1,1,1,7,Surana Telecom &amp; Power,2018,11674
11675,1,0,1,1,1,1,1,1,1,8,Surana Telecom &amp; Power,2024-03-31,11675
11676,0,1,1,1,1,1,1,1,1,8,Surana Telecom &amp; Power,2023-09-30,11676
11677,1,1,0,1,0,1,0,1,0,5,Surana Telecom &amp; Power,2023-03-31,11677
11678,1,1,0,1,1,1,0,1,1,7,Dhunseri Investments,2024,11678
11679,0,0,1,0,0,0,1,1,1,4,Dhunseri Investments,2023,11679
11680,1,0,1,0,0,0,0,0,1,3,Dhunseri Investments,2022,11680
11681,1,1,1,0,1,0,1,1,1,7,Dhunseri Investments,2021,11681
11682,0,1,1,0,0,1,0,1,1,5,Dhunseri Investments,2020,11682
11683,0,0,1,1,1,0,0,1,1,5,Dhunseri Investments,2019,11683
11684,1,1,0,1,0,1,1,1,1,7,Dhunseri Investments,2018,11684
11685,1,0,1,1,1,1,0,1,0,6,Dhunseri Investments,2024-03-31,11685
11686,0,0,0,1,1,0,1,0,1,4,Dhunseri Investments,2023-09-30,11686
11687,1,0,0,1,0,1,1,1,1,6,Dhunseri Investments,2023-03-31,11687
11688,1,1,1,0,0,1,0,1,0,5,Shree Rama Newsprint,2024,11688
11689,1,0,1,1,0,1,1,1,1,7,Shree Rama Newsprint,2023,11689
11690,0,1,1,0,0,1,1,1,0,5,Shree Rama Newsprint,2022,11690
11691,0,0,1,0,1,1,0,0,0,3,Shree Rama Newsprint,2021,11691
11692,0,0,1,0,1,1,0,1,0,4,Shree Rama Newsprint,2020,11692
11693,1,1,1,1,1,1,1,1,1,9,Shree Rama Newsprint,2019,11693
11694,1,1,0,1,0,1,0,0,0,4,Shree Rama Newsprint,2018,11694
11695,1,1,1,0,0,1,1,1,0,6,Shree Rama Newsprint,2024-03-31,11695
11696,0,0,1,0,0,1,0,0,0,2,Shree Rama Newsprint,2023-09-30,11696
11697,1,0,0,1,0,1,1,1,1,6,Shree Rama Newsprint,2023-03-31,11697
11698,1,0,1,1,1,0,0,0,0,4,Bang Overseas,2024,11698
11699,1,0,1,0,0,1,0,1,1,5,Bang Overseas,2023,11699
11700,1,1,1,1,1,0,1,0,1,7,Bang Overseas,2022,11700
11701,0,0,1,1,1,1,0,1,1,6,Bang Overseas,2021,11701
11702,0,1,1,1,1,0,1,1,1,7,Bang Overseas,2020,11702
11703,0,0,1,1,0,1,0,1,1,5,Bang Overseas,2019,11703
11704,1,1,0,1,0,1,1,1,1,7,Bang Overseas,2018,11704
11705,1,1,1,1,1,0,1,0,0,6,Bang Overseas,2024-03-31,11705
11706,0,0,1,0,0,1,0,0,0,2,Bang Overseas,2023-09-30,11706
11707,1,1,0,1,0,1,1,1,1,7,Bang Overseas,2023-03-31,11707
11708,1,1,1,0,0,1,0,1,0,5,Sumeet Industries,2024,11708
11709,1,0,1,0,0,1,0,1,0,4,Sumeet Industries,2023,11709
11710,1,0,1,1,0,1,1,1,1,7,Sumeet Industries,2022,11710
11711,0,1,1,0,1,1,1,1,0,6,Sumeet Industries,2021,11711
11712,0,1,1,0,1,1,0,1,0,5,Sumeet Industries,2020,11712
11713,0,0,1,0,0,1,0,0,0,2,Sumeet Industries,2019,11713
11714,1,1,0,1,0,0,0,0,0,3,Sumeet Industries,2018,11714
11715,1,1,1,0,1,1,1,1,0,7,Sumeet Industries,2024-03-31,11715
11716,1,0,1,1,0,1,0,1,0,5,Sumeet Industries,2023-09-30,11716
11717,1,0,0,1,0,1,1,1,1,6,Sumeet Industries,2023-03-31,11717
11718,0,0,1,0,1,1,0,1,1,5,Stel Holdings,2023-09-30,11718
11719,1,1,1,1,1,0,1,0,1,7,Vipul,2024,11719
11720,0,1,1,0,1,1,0,1,0,5,Vipul,2023,11720
11721,1,1,1,0,0,1,1,1,0,6,Vipul,2022,11721
11722,0,0,1,0,1,1,0,1,0,4,Vipul,2021,11722
11723,0,0,1,0,1,1,0,1,0,4,Vipul,2020,11723
11724,0,1,1,0,1,1,1,1,1,7,Vipul,2019,11724
11725,1,1,0,1,0,0,0,0,0,3,Vipul,2018,11725
11726,1,1,1,1,1,0,1,0,1,7,Vipul,2024-03-31,11726
11727,0,1,1,0,1,1,0,0,0,4,Vipul,2023-09-30,11727
11728,1,1,0,1,0,1,0,1,0,5,Vipul,2023-03-31,11728
11729,0,1,0,0,1,1,0,0,0,3,Praxis Home Retail,2024,11729
11730,1,0,0,0,0,1,0,1,0,3,Praxis Home Retail,2023,11730
11731,1,1,0,1,1,1,1,1,1,8,Praxis Home Retail,2022,11731
11732,0,0,0,0,1,1,0,1,0,3,Praxis Home Retail,2021,11732
11733,0,0,0,0,0,1,0,0,0,1,Praxis Home Retail,2020,11733
11734,1,0,1,1,1,1,0,0,0,5,Praxis Home Retail,2019,11734
11735,1,1,0,1,0,1,0,1,0,5,Praxis Home Retail,2018,11735
11736,0,1,0,0,1,1,0,0,0,3,Praxis Home Retail,2024-03-31,11736
11737,0,1,0,1,0,0,0,0,0,2,Praxis Home Retail,2023-09-30,11737
11738,1,0,0,1,0,1,0,1,0,4,Praxis Home Retail,2023-03-31,11738
11739,0,1,1,1,0,1,1,1,0,6,Lgb Forge,2024,11739
11740,0,0,1,0,0,1,0,0,0,2,Lgb Forge,2023,11740
11741,1,0,1,1,1,0,0,1,1,6,Lgb Forge,2022,11741
11742,0,1,1,1,1,1,1,1,1,8,Lgb Forge,2021,11742
11743,0,0,1,1,0,1,0,1,0,4,Lgb Forge,2020,11743
11744,0,1,0,1,1,0,1,0,1,5,Lgb Forge,2019,11744
11745,1,1,0,1,0,1,0,1,0,5,Lgb Forge,2018,11745
11746,0,0,1,1,0,1,0,1,0,4,Lgb Forge,2024-03-31,11746
11747,0,1,1,1,0,1,0,1,0,5,Lgb Forge,2023-09-30,11747
11748,1,1,0,1,0,0,0,0,0,3,Lgb Forge,2023-03-31,11748
11749,1,0,1,1,1,1,1,1,1,8,Surana Solar,2023,11749
11750,0,0,1,0,1,0,1,0,1,4,Surana Solar,2022,11750
11751,0,0,1,1,1,1,0,1,1,6,Surana Solar,2021,11751
11752,1,1,1,0,1,1,0,1,1,7,Surana Solar,2020,11752
11753,0,0,1,1,0,1,1,1,1,6,Surana Solar,2019,11753
11754,1,1,0,1,0,0,1,0,1,5,Surana Solar,2018,11754
11755,0,1,1,0,1,0,0,0,0,3,Surana Solar,2023-09-30,11755
11756,1,1,0,1,1,1,1,1,1,8,Surana Solar,2023-03-31,11756
11757,0,0,1,1,1,1,0,1,1,6,Advani Hotels &amp; Resorts India,2024,11757
11758,1,1,1,1,0,0,1,1,1,7,Advani Hotels &amp; Resorts India,2023,11758
11759,1,1,1,1,1,1,1,1,1,9,Advani Hotels &amp; Resorts India,2022,11759
11760,0,1,1,0,1,1,0,1,0,5,Advani Hotels &amp; Resorts India,2021,11760
11761,1,1,1,0,0,1,1,1,1,7,Advani Hotels &amp; Resorts India,2020,11761
11762,1,1,1,1,1,1,1,1,1,9,Advani Hotels &amp; Resorts India,2019,11762
11763,1,1,0,1,0,1,1,1,1,7,Advani Hotels &amp; Resorts India,2018,11763
11764,1,0,1,1,0,1,1,1,1,7,Advani Hotels &amp; Resorts India,2024-03-31,11764
11765,0,0,1,0,1,1,0,1,1,5,Advani Hotels &amp; Resorts India,2023-09-30,11765
11766,1,0,0,1,0,1,1,1,1,6,Advani Hotels &amp; Resorts India,2023-03-31,11766
11767,1,0,1,0,0,1,0,1,0,4,MT Educare,2023,11767
11768,0,0,1,0,1,1,1,1,0,5,MT Educare,2022,11768
11769,0,1,1,1,1,1,1,0,0,6,MT Educare,2021,11769
11770,0,1,1,0,1,1,0,1,0,5,MT Educare,2020,11770
11771,1,0,0,0,1,0,1,0,1,4,MT Educare,2019,11771
11772,1,1,1,1,0,1,0,0,0,5,MT Educare,2018,11772
11773,1,1,0,1,0,1,0,0,0,4,MT Educare,2024,11773
11774,1,1,1,0,1,1,1,1,0,7,MT Educare,2023-09-30,11774
11775,0,0,1,1,0,1,0,1,0,4,MT Educare,2023-03-31,11775
11776,1,1,0,1,0,1,0,0,0,4,MT Educare,2024-03-31,11776
11777,1,1,0,1,0,1,1,1,1,7,Chemfab Alkalis,2023,11777
11778,1,1,0,0,1,1,1,1,1,7,Chemfab Alkalis,2022,11778
11779,0,0,0,1,0,1,0,1,0,3,Chemfab Alkalis,2021,11779
11780,0,0,0,0,1,1,1,1,1,5,Chemfab Alkalis,2020,11780
11781,0,1,0,1,0,1,0,1,1,5,Chemfab Alkalis,2019,11781
11782,1,1,0,1,0,1,1,1,1,7,Chemfab Alkalis,2018,11782
11783,1,0,0,1,0,1,1,1,1,6,Chemfab Alkalis,2023-03-31,11783
11784,1,1,1,1,1,1,1,1,1,9,GPT Infraprojects,2024,11784
11785,1,0,1,0,1,1,1,1,1,7,GPT Infraprojects,2023,11785
11786,1,1,1,1,0,1,1,1,1,8,GPT Infraprojects,2022,11786
11787,0,0,1,1,0,1,1,1,1,6,GPT Infraprojects,2021,11787
11788,1,0,1,1,1,1,1,1,1,8,GPT Infraprojects,2020,11788
11789,1,0,1,1,0,1,0,1,1,6,GPT Infraprojects,2019,11789
11790,1,1,0,1,0,1,1,1,1,7,GPT Infraprojects,2018,11790
11791,1,0,1,1,1,1,1,1,1,8,GPT Infraprojects,2024-03-31,11791
11792,0,1,1,1,1,1,1,1,1,8,GPT Infraprojects,2023-09-30,11792
11793,1,0,0,1,0,1,1,1,1,6,GPT Infraprojects,2023-03-31,11793
11794,0,0,1,0,1,0,0,0,0,2,Agri-Tech India,2023,11794
11795,1,1,1,0,1,0,1,0,1,6,Agri-Tech India,2022,11795
11796,0,0,1,0,1,0,0,0,0,2,Agri-Tech India,2021,11796
11797,1,1,1,1,1,0,1,0,0,6,Agri-Tech India,2020,11797
11798,0,0,1,1,1,0,0,0,0,3,Agri-Tech India,2019,11798
11799,1,1,0,1,0,0,1,0,1,5,Agri-Tech India,2018,11799
11800,1,0,1,1,1,1,1,1,1,8,Agri-Tech India,2023-09-30,11800
11801,0,1,0,1,1,0,0,0,0,3,Agri-Tech India,2023-03-31,11801
11802,1,1,1,1,0,1,1,1,1,8,Ganesh Housing Finance Corporation,2024,11802
11803,1,1,1,1,1,0,1,1,1,8,Ganesh Housing Finance Corporation,2023,11803
11804,1,1,0,1,1,0,1,1,1,7,Ganesh Housing Finance Corporation,2022,11804
11805,0,0,0,0,1,1,0,1,0,3,Ganesh Housing Finance Corporation,2021,11805
11806,1,0,1,0,1,1,0,1,0,5,Ganesh Housing Finance Corporation,2020,11806
11807,0,0,1,0,0,1,0,1,1,4,Ganesh Housing Finance Corporation,2019,11807
11808,1,1,0,1,0,1,1,1,1,7,Ganesh Housing Finance Corporation,2018,11808
11809,1,0,1,1,1,1,1,1,1,8,Ganesh Housing Finance Corporation,2024-03-31,11809
11810,0,0,1,0,0,1,1,1,1,5,Ganesh Housing Finance Corporation,2023-09-30,11810
11811,1,0,0,1,0,0,1,1,1,5,Ganesh Housing Finance Corporation,2023-03-31,11811
11812,0,0,1,1,1,1,1,1,1,7,Kothari Products,2024,11812
11813,0,1,1,1,1,1,0,1,1,7,Kothari Products,2023,11813
11814,1,1,1,1,1,1,1,1,1,9,Kothari Products,2022,11814
11815,0,1,1,0,1,1,0,1,0,5,Kothari Products,2021,11815
11816,0,0,1,1,0,0,0,0,1,3,Kothari Products,2020,11816
11817,0,1,1,1,0,0,1,0,1,5,Kothari Products,2019,11817
11818,1,1,0,1,0,0,1,0,1,5,Kothari Products,2018,11818
11819,1,0,1,0,1,1,1,1,1,7,Kothari Products,2024-03-31,11819
