,delta_turnover_score,delta_margin_score,delta_eq_score,delta_liquid_score,delta_lev_score,accrual_score,delta_roa_score,cfo_score,roa_score,final_score,stock,date/year,id
9697,1,1,1,1,1,1,1,1,1,9,Hesteriosciences,2024-03-31,9697
9698,1,1,1,1,0,1,0,1,1,7,Hesteriosciences,2023-09-30,9698
9699,1,1,0,1,0,1,1,1,1,7,Hesteriosciences,2023-03-31,9699
9700,1,0,1,0,0,1,0,1,1,5,Superhouse,2023,9700
9701,1,1,1,0,1,0,1,0,1,6,Superhouse,2022,9701
9702,0,0,1,1,0,1,0,1,1,5,Superhouse,2021,9702
9703,0,1,1,1,1,1,1,1,1,8,Superhouse,2020,9703
9704,1,1,1,1,1,1,1,1,1,9,Superhouse,2019,9704
9705,1,1,0,1,0,1,1,1,1,7,Superhouse,2018,9705
9706,1,0,1,1,0,1,0,1,1,6,Superhouse,2023-09-30,9706
9707,1,1,0,1,0,1,1,1,1,7,Superhouse,2023-03-31,9707
9708,0,1,0,0,0,1,1,1,1,5,Apollo Pipes,2024,9708
9709,0,0,1,0,1,1,0,1,1,5,Apollo Pipes,2023,9709
9710,1,0,1,1,1,0,1,1,1,7,Apollo Pipes,2022,9710
9711,1,1,1,1,1,0,1,1,1,8,Apollo Pipes,2021,9711
9712,0,0,0,0,1,0,0,1,1,3,Apollo Pipes,2020,9712
9713,1,0,0,1,1,1,1,1,1,7,Apollo Pipes,2019,9713
9714,1,1,0,1,0,0,1,1,1,6,Apollo Pipes,2018,9714
9715,0,0,0,0,0,1,0,1,1,3,Apollo Pipes,2024-03-31,9715
9716,0,1,1,1,1,1,0,1,1,7,Apollo Pipes,2023-09-30,9716
9717,1,1,0,1,0,1,1,1,1,7,Apollo Pipes,2023-03-31,9717
9718,0,0,0,1,1,1,0,1,0,4,Aksh Optifibre,2024,9718
9719,1,1,1,0,1,1,0,1,0,6,Aksh Optifibre,2023,9719
9720,1,1,1,1,1,1,1,1,0,8,Aksh Optifibre,2022,9720
9721,1,1,1,0,1,1,1,1,0,7,Aksh Optifibre,2021,9721
9722,0,0,1,0,0,1,0,1,0,3,Aksh Optifibre,2020,9722
9723,0,1,1,0,0,1,0,1,1,5,Aksh Optifibre,2019,9723
9724,1,1,0,1,0,1,1,1,1,7,Aksh Optifibre,2018,9724
9725,0,0,0,1,1,1,0,1,0,4,Aksh Optifibre,2024-03-31,9725
9726,0,0,1,1,1,1,1,1,0,6,Aksh Optifibre,2023-09-30,9726
9727,1,0,0,1,0,1,0,1,0,4,Aksh Optifibre,2023-03-31,9727
9728,0,1,0,1,1,0,0,1,1,5,Kabra Extrusion Technik,2024,9728
9729,1,0,0,1,1,0,1,0,1,5,Kabra Extrusion Technik,2023,9729
9730,1,0,0,0,1,0,0,0,1,3,Kabra Extrusion Technik,2022,9730
9731,1,0,1,1,1,1,1,1,1,8,Kabra Extrusion Technik,2021,9731
9732,0,0,1,0,0,1,0,1,1,4,Kabra Extrusion Technik,2020,9732
9733,1,1,0,1,1,0,1,1,1,7,Kabra Extrusion Technik,2019,9733
9734,0,1,1,1,1,1,1,1,1,8,Kabra Extrusion Technik,2024-03-31,9734
9735,0,0,0,0,1,0,0,1,1,3,Kabra Extrusion Technik,2023-09-30,9735
9736,1,1,0,1,0,0,1,0,1,5,Kabra Extrusion Technik,2023-03-31,9736
9737,0,1,1,1,0,1,0,1,1,6,Nitin Spinners,2024,9737
9738,0,0,1,0,0,1,0,1,1,4,Nitin Spinners,2023,9738
9739,1,1,1,1,1,1,1,1,1,9,Nitin Spinners,2022,9739
9740,1,1,1,1,1,1,1,1,1,9,Nitin Spinners,2021,9740
9741,1,0,1,0,1,1,0,1,1,6,Nitin Spinners,2020,9741
9742,0,1,0,0,0,1,0,1,1,4,Nitin Spinners,2019,9742
9743,1,1,0,1,0,1,1,1,1,7,Nitin Spinners,2018,9743
9744,1,1,1,0,1,1,1,1,1,8,Nitin Spinners,2024-03-31,9744
9745,0,0,1,1,0,1,0,1,1,5,Nitin Spinners,2023-09-30,9745
9746,1,0,0,1,0,1,1,1,1,6,Nitin Spinners,2023-03-31,9746
9747,1,1,1,0,0,0,1,1,1,6,Chembond Chemicals,2023,9747
9748,1,0,1,1,0,0,0,0,1,4,Chembond Chemicals,2022,9748
9749,0,1,1,0,1,1,1,1,1,7,Chembond Chemicals,2021,9749
9750,0,1,1,1,0,1,0,1,1,6,Chembond Chemicals,2020,9750
9751,0,1,1,1,0,0,0,0,1,4,Chembond Chemicals,2019,9751
9752,1,1,0,1,0,0,1,0,1,5,Chembond Chemicals,2018,9752
9753,0,1,1,1,0,0,1,1,1,6,Chembond Chemicals,2023-09-30,9753
9754,1,1,0,1,0,0,1,1,1,6,Chembond Chemicals,2023-03-31,9754
9755,1,1,1,1,1,1,1,1,1,9,Nandan Denim,2024,9755
9756,1,0,1,0,1,1,0,1,1,6,Nandan Denim,2023,9756
9757,1,0,1,0,1,1,1,1,1,7,Nandan Denim,2022,9757
9758,0,1,1,1,0,1,0,1,0,5,Nandan Denim,2021,9758
9759,1,0,1,1,1,1,0,1,0,6,Nandan Denim,2020,9759
9760,0,0,0,1,1,1,0,1,1,5,Nandan Denim,2019,9760
9761,1,1,0,1,0,1,1,1,1,7,Nandan Denim,2018,9761
9762,1,0,1,1,1,1,1,1,1,8,Nandan Denim,2024-03-31,9762
9763,0,1,1,1,1,1,1,1,1,8,Nandan Denim,2023-09-30,9763
9764,1,0,0,1,0,1,1,1,1,6,Nandan Denim,2023-03-31,9764
9765,0,1,0,1,0,1,0,1,1,5,Allied Digital Services,2024,9765
9766,1,0,0,0,0,0,0,1,1,3,Allied Digital Services,2023,9766
9767,1,1,0,1,1,0,1,1,1,7,Allied Digital Services,2022,9767
9768,1,0,0,1,1,1,0,1,1,6,Allied Digital Services,2021,9768
9769,1,0,1,1,1,1,1,1,1,8,Allied Digital Services,2020,9769
9770,1,0,1,1,0,1,1,1,1,7,Allied Digital Services,2019,9770
9771,1,1,0,1,0,1,1,1,1,7,Allied Digital Services,2018,9771
9772,0,0,0,1,0,1,0,1,1,4,Allied Digital Services,2024-03-31,9772
9773,1,0,0,1,1,0,1,1,1,6,Allied Digital Services,2023-09-30,9773
9774,1,0,0,1,0,1,1,1,1,6,Allied Digital Services,2023-03-31,9774
9775,0,0,1,0,1,1,0,1,0,4,Energy Development Company,2024,9775
9776,0,1,1,1,1,1,0,1,1,7,Energy Development Company,2023,9776
9777,1,1,1,0,1,1,1,1,1,8,Energy Development Company,2022,9777
9778,1,1,1,1,0,1,0,1,0,6,Energy Development Company,2021,9778
9779,0,0,1,0,1,1,1,1,0,5,Energy Development Company,2020,9779
9780,0,1,1,1,0,1,1,1,0,6,Energy Development Company,2019,9780
9781,1,1,0,1,0,1,0,1,0,5,Energy Development Company,2018,9781
9782,0,0,1,0,1,1,0,1,0,4,Energy Development Company,2024-03-31,9782
9783,1,0,1,0,1,0,1,1,1,6,Energy Development Company,2023-09-30,9783
9784,1,0,0,1,0,1,0,1,0,4,Energy Development Company,2023-03-31,9784
9785,1,0,1,1,0,1,1,1,1,7,Seamec,2024,9785
9786,1,0,1,0,1,1,0,1,1,6,Seamec,2023,9786
9787,1,1,1,1,0,1,0,1,1,7,Seamec,2022,9787
9788,0,0,1,1,1,1,0,1,1,6,Seamec,2021,9788
9789,0,0,1,1,0,1,1,1,1,6,Seamec,2020,9789
9790,1,1,1,0,0,1,1,1,1,7,Seamec,2019,9790
9791,1,1,0,1,1,1,1,1,1,8,Seamec,2018,9791
9792,1,0,1,1,1,1,1,1,1,8,Seamec,2024-03-31,9792
9793,0,1,1,0,0,1,0,1,0,4,Seamec,2023-09-30,9793
9794,1,0,0,1,0,1,0,1,0,4,Seamec,2023-03-31,9794
9795,0,0,1,0,1,1,0,0,0,3,Vikas Wsp,2022,9795
9796,0,0,1,0,1,1,0,1,0,4,Vikas Wsp,2021,9796
9797,0,0,1,0,1,1,0,1,1,5,Vikas Wsp,2020,9797
9798,1,0,0,1,1,0,1,0,1,5,Vikas Wsp,2019,9798
9799,1,1,0,1,1,0,1,0,1,6,Vikas Wsp,2018,9799
9800,1,1,0,1,1,1,0,1,0,6,Vikas Wsp,2017,9800
9801,0,0,1,0,1,1,0,0,0,3,Vikas Wsp,2022-03-31,9801
9802,1,0,0,1,1,1,0,0,0,4,Vikas Wsp,2021-09-30,9802
9803,1,1,1,0,0,1,0,1,1,6,IFGL Refractories,2024,9803
9804,0,0,1,0,0,0,0,1,1,3,IFGL Refractories,2023,9804
9805,1,0,1,0,1,0,1,1,1,6,IFGL Refractories,2022,9805
9806,0,1,1,1,1,1,1,1,1,8,IFGL Refractories,2021,9806
9807,0,1,1,1,0,1,0,1,1,6,IFGL Refractories,2020,9807
9808,1,1,1,1,1,1,1,1,1,9,IFGL Refractories,2019,9808
9809,1,1,0,1,0,0,1,1,1,6,IFGL Refractories,2018,9809
9810,0,0,1,0,1,1,0,1,1,5,IFGL Refractories,2024-03-31,9810
9811,1,0,1,1,0,1,1,1,1,7,IFGL Refractories,2023-09-30,9811
9812,1,1,0,1,0,0,1,1,1,6,IFGL Refractories,2023-03-31,9812
9813,0,0,0,0,1,0,1,0,1,3,Sakuma Exports,2024,9813
9814,1,0,1,1,1,1,1,1,1,8,Sakuma Exports,2023,9814
9815,1,0,1,0,1,0,1,0,1,5,Sakuma Exports,2022,9815
9816,1,1,0,1,0,0,1,0,1,5,Sakuma Exports,2021,9816
9817,0,0,1,0,0,1,0,1,1,4,Sakuma Exports,2020,9817
9818,0,1,1,1,1,0,1,1,1,7,Sakuma Exports,2019,9818
9819,1,1,0,1,1,1,1,1,1,8,Sakuma Exports,2018,9819
9820,1,1,0,1,0,0,1,0,1,5,Sakuma Exports,2024-03-31,9820
9821,0,0,1,0,1,1,0,1,1,5,Sakuma Exports,2023-09-30,9821
9822,1,0,0,1,0,1,1,1,1,6,Sakuma Exports,2023-03-31,9822
9823,0,0,0,0,1,0,0,1,1,3,Rossell India,2024,9823
9824,1,0,0,1,1,0,0,1,1,5,Rossell India,2023,9824
9825,0,1,1,1,1,1,0,1,1,7,Rossell India,2022,9825
9826,1,1,1,1,1,1,1,1,1,9,Rossell India,2021,9826
9827,0,0,1,1,0,1,1,1,1,6,Rossell India,2020,9827
9828,1,0,1,1,0,0,1,0,1,5,Rossell India,2019,9828
9829,1,1,0,1,0,0,1,0,1,5,Rossell India,2018,9829
9830,0,0,1,0,1,1,0,1,0,4,Rossell India,2024-03-31,9830
9831,1,0,0,1,1,0,1,0,1,5,Rossell India,2023-09-30,9831
9832,1,0,0,1,0,1,0,1,0,4,Rossell India,2023-03-31,9832
9833,1,1,1,0,0,1,0,1,0,5,Kaya,2024,9833
9834,1,0,1,1,0,1,0,1,0,5,Kaya,2023,9834
9835,1,1,1,1,0,1,0,1,0,6,Kaya,2022,9835
9836,0,0,1,0,0,1,1,1,0,4,Kaya,2021,9836
9837,0,0,1,0,0,1,0,1,0,3,Kaya,2020,9837
9838,1,1,0,0,0,1,1,1,0,5,Kaya,2019,9838
9839,1,1,0,1,0,1,0,0,0,4,Kaya,2018,9839
9840,1,0,1,0,0,1,0,1,0,4,Kaya,2024-03-31,9840
9841,1,1,1,0,1,1,1,1,0,7,Kaya,2023-09-30,9841
9842,1,0,0,1,0,1,0,1,0,4,Kaya,2023-03-31,9842
9843,0,1,0,0,1,0,1,1,1,5,Marathon Nextgen Realty,2024,9843
9844,1,1,0,1,1,1,1,1,1,8,Marathon Nextgen Realty,2023,9844
9845,1,0,1,0,0,1,1,1,1,6,Marathon Nextgen Realty,2022,9845
9846,0,1,1,1,0,0,0,0,1,4,Marathon Nextgen Realty,2021,9846
9847,1,0,1,0,0,0,0,1,1,4,Marathon Nextgen Realty,2020,9847
9848,1,1,1,1,0,1,0,1,1,7,Marathon Nextgen Realty,2019,9848
9849,1,1,0,1,0,1,1,1,1,7,Marathon Nextgen Realty,2018,9849
9850,1,0,0,0,1,0,1,1,1,5,Marathon Nextgen Realty,2024-03-31,9850
9851,0,1,0,1,1,1,1,1,1,7,Marathon Nextgen Realty,2023-09-30,9851
9852,1,0,0,1,0,1,1,1,1,6,Marathon Nextgen Realty,2023-03-31,9852
9853,0,0,1,1,0,1,0,1,0,4,AMD Industries,2024,9853
9854,1,0,1,0,1,0,1,1,1,6,AMD Industries,2023,9854
9855,1,0,1,1,0,0,1,0,1,5,AMD Industries,2022,9855
9856,0,0,1,0,1,1,0,1,1,5,AMD Industries,2021,9856
9857,1,1,1,1,1,1,1,1,1,9,AMD Industries,2020,9857
9858,0,1,1,0,1,1,1,1,1,7,AMD Industries,2019,9858
9859,1,1,0,1,0,1,0,1,0,5,AMD Industries,2018,9859
9860,1,0,1,0,0,1,1,1,1,6,AMD Industries,2024-03-31,9860
9861,0,1,1,1,0,1,0,1,0,5,AMD Industries,2023-09-30,9861
9862,1,0,0,1,0,1,1,1,1,6,AMD Industries,2023-03-31,9862
9863,0,1,1,1,1,1,0,1,1,7,Orbit Exports,2024,9863
9864,1,0,1,1,1,1,1,1,1,8,Orbit Exports,2023,9864
9865,1,1,1,0,0,0,1,1,1,6,Orbit Exports,2022,9865
9866,0,0,1,0,0,1,0,1,1,4,Orbit Exports,2021,9866
9867,0,0,1,0,1,1,0,1,1,5,Orbit Exports,2020,9867
9868,1,1,0,1,0,1,1,1,1,7,Orbit Exports,2019,9868
9869,0,1,1,1,1,1,0,1,1,7,Orbit Exports,2024-03-31,9869
9870,1,0,0,1,1,0,1,1,1,6,Orbit Exports,2023-09-30,9870
9871,1,1,0,1,0,1,1,1,1,7,Orbit Exports,2023-03-31,9871
9872,0,1,1,1,0,0,0,1,1,5,Mukand,2024,9872
9873,1,0,1,1,0,0,1,1,1,6,Mukand,2023,9873
9874,1,1,0,0,1,0,1,0,1,5,Mukand,2022,9874
9875,1,0,1,1,0,0,0,0,0,3,Mukand,2021,9875
9876,0,1,1,1,0,1,0,1,0,5,Mukand,2020,9876
9877,1,0,1,1,0,1,0,0,0,4,Mukand,2019,9877
9878,1,1,0,1,0,1,1,1,1,7,Mukand,2018,9878
9879,0,0,1,0,1,1,1,1,1,6,Mukand,2024-03-31,9879
9880,1,0,1,1,0,0,0,0,1,4,Mukand,2023-09-30,9880
9881,1,0,0,1,0,0,1,1,1,5,Mukand,2023-03-31,9881
9882,0,1,1,1,1,1,1,1,1,8,Hindustan Media Ventures,2024,9882
9883,1,0,1,0,0,1,0,1,0,4,Hindustan Media Ventures,2023,9883
9884,1,0,1,1,1,1,0,1,1,7,Hindustan Media Ventures,2022,9884
9885,0,1,1,0,1,1,0,1,1,6,Hindustan Media Ventures,2021,9885
9886,0,1,0,0,1,0,0,1,1,4,Hindustan Media Ventures,2020,9886
9887,1,1,0,1,0,0,1,1,1,6,Hindustan Media Ventures,2019,9887
9888,1,1,1,1,1,1,1,1,1,9,Hindustan Media Ventures,2024-03-31,9888
9889,0,1,1,1,1,0,0,0,0,4,Hindustan Media Ventures,2023-09-30,9889
9890,1,1,0,1,0,1,1,1,1,7,Hindustan Media Ventures,2023-03-31,9890
9891,1,0,1,0,0,1,0,1,1,5,Royal Orchid Hotels,2024,9891
9892,1,1,1,0,1,1,1,1,1,8,Royal Orchid Hotels,2023,9892
9893,1,1,1,1,0,0,1,1,1,7,Royal Orchid Hotels,2022,9893
9894,0,0,1,0,0,1,0,1,0,3,Royal Orchid Hotels,2021,9894
9895,0,0,0,0,0,1,0,1,1,3,Royal Orchid Hotels,2020,9895
9896,1,0,0,1,1,1,1,1,1,7,Royal Orchid Hotels,2019,9896
9897,1,1,0,1,0,1,1,1,1,7,Royal Orchid Hotels,2018,9897
9898,1,1,1,0,0,1,1,1,1,7,Royal Orchid Hotels,2024-03-31,9898
9899,0,1,1,0,0,1,0,1,1,5,Royal Orchid Hotels,2023-09-30,9899
9900,1,1,0,1,0,1,1,1,1,7,Royal Orchid Hotels,2023-03-31,9900
9901,1,1,1,1,1,0,1,1,1,8,63 Moons Technologies,2024,9901
9902,0,0,1,1,1,0,0,0,0,3,63 Moons Technologies,2020,9902
9903,0,0,1,1,0,0,0,0,0,2,63 Moons Technologies,2019,9903
9904,1,1,0,1,1,0,1,0,1,6,63 Moons Technologies,2018,9904
9905,0,0,1,1,1,1,0,1,1,6,63 Moons Technologies,2024-03-31,9905
9906,1,1,1,0,0,1,1,1,1,7,63 Moons Technologies,2023-09-30,9906
9907,1,0,1,1,1,1,1,1,1,8,Omax Autos,2024,9907
9908,1,1,1,0,0,1,0,1,0,5,Omax Autos,2023,9908
9909,1,0,1,0,1,0,1,1,1,6,Omax Autos,2022,9909
9910,0,0,1,1,0,1,0,1,0,4,Omax Autos,2021,9910
9911,0,1,1,1,0,0,1,1,1,6,Omax Autos,2020,9911
9912,1,1,0,1,0,0,1,0,1,5,Omax Autos,2019,9912
9913,0,0,1,0,1,1,0,1,0,4,Omax Autos,2023-09-30,9913
9914,1,1,0,1,0,1,1,1,1,7,Omax Autos,2023-03-31,9914
9915,1,0,1,1,0,1,0,1,1,6,Gokul Refoils &amp; Solvent,2024,9915
9916,1,1,0,1,0,1,0,1,1,6,Gokul Refoils &amp; Solvent,2023,9916
9917,1,0,1,0,1,0,1,0,1,5,Gokul Refoils &amp; Solvent,2022,9917
9918,0,1,1,0,1,0,0,1,1,5,Gokul Refoils &amp; Solvent,2021,9918
9919,1,0,1,1,1,1,1,1,1,8,Gokul Refoils &amp; Solvent,2020,9919
9920,1,0,1,1,1,1,1,1,1,8,Gokul Refoils &amp; Solvent,2019,9920
9921,1,1,0,1,1,1,0,1,0,6,Gokul Refoils &amp; Solvent,2018,9921
9922,0,1,1,1,0,1,1,1,1,7,Gokul Refoils &amp; Solvent,2024-03-31,9922
9923,1,0,1,1,1,1,0,1,0,6,Gokul Refoils &amp; Solvent,2023-09-30,9923
9924,1,0,0,1,0,1,1,1,1,6,Gokul Refoils &amp; Solvent,2023-03-31,9924
9925,0,0,1,0,0,1,0,1,0,3,Parsvnath Developers,2023,9925
9926,1,0,1,0,0,1,0,1,0,4,Parsvnath Developers,2022,9926
9927,0,0,1,0,0,1,0,1,0,3,Parsvnath Developers,2021,9927
9928,1,1,1,0,1,1,0,1,0,6,Parsvnath Developers,2020,9928
9929,1,0,1,0,1,1,1,1,0,6,Parsvnath Developers,2019,9929
9930,1,1,0,1,0,1,0,1,0,5,Parsvnath Developers,2018,9930
9931,0,1,1,0,0,1,1,1,0,5,Parsvnath Developers,2023-09-30,9931
9932,1,0,0,1,0,1,0,1,0,4,Parsvnath Developers,2023-03-31,9932
9933,0,1,0,1,0,0,1,1,1,5,Digispice Technologies,2024,9933
9934,1,1,0,0,1,1,0,1,0,5,Digispice Technologies,2023,9934
9935,1,1,0,0,1,1,0,1,1,6,Digispice Technologies,2022,9935
9936,1,0,0,1,1,1,1,1,1,7,Digispice Technologies,2021,9936
9937,1,0,0,0,1,1,0,1,0,4,Digispice Technologies,2020,9937
9938,1,0,0,0,1,0,1,0,1,4,Digispice Technologies,2019,9938
9939,1,1,0,1,0,1,0,0,0,4,Digispice Technologies,2018,9939
9940,0,1,0,1,0,1,1,1,1,6,Digispice Technologies,2024-03-31,9940
9941,0,1,0,1,1,0,1,0,1,5,Digispice Technologies,2023-09-30,9941
9942,1,0,0,1,1,1,0,1,0,5,Digispice Technologies,2023-03-31,9942
9943,0,1,1,1,1,1,1,1,1,8,Emami Paper Mills,2024,9943
9944,1,0,1,1,1,0,0,1,1,6,Emami Paper Mills,2023,9944
9945,1,1,1,1,1,1,1,1,1,9,Emami Paper Mills,2022,9945
9946,0,0,1,0,1,1,1,1,1,6,Emami Paper Mills,2021,9946
9947,1,0,1,0,1,1,0,1,0,5,Emami Paper Mills,2020,9947
9948,1,1,1,0,1,1,1,1,1,8,Emami Paper Mills,2019,9948
9949,1,1,0,1,0,1,1,1,1,7,Emami Paper Mills,2018,9949
9950,1,1,1,1,0,1,1,1,1,8,Emami Paper Mills,2024-03-31,9950
9951,0,1,1,0,1,1,1,1,1,7,Emami Paper Mills,2023-09-30,9951
9952,1,0,0,1,0,1,0,1,0,4,Emami Paper Mills,2023-03-31,9952
9953,0,0,1,0,1,0,0,0,0,2,Kakatiya Cement Sugar &amp; Indu,2023,9953
9954,1,1,1,0,1,0,1,0,1,6,Kakatiya Cement Sugar &amp; Indu,2022,9954
9955,0,1,1,0,1,1,1,1,1,7,Kakatiya Cement Sugar &amp; Indu,2021,9955
9956,1,0,1,1,1,1,0,1,0,6,Kakatiya Cement Sugar &amp; Indu,2020,9956
9957,0,0,1,0,1,0,0,0,1,3,Kakatiya Cement Sugar &amp; Indu,2019,9957
9958,1,1,0,1,0,1,1,1,1,7,Kakatiya Cement Sugar &amp; Indu,2018,9958
9959,0,1,1,1,1,1,1,1,1,8,Kakatiya Cement Sugar &amp; Indu,2023-09-30,9959
9960,1,0,0,1,1,0,1,0,1,5,Kakatiya Cement Sugar &amp; Indu,2023-03-31,9960
9961,1,0,1,0,1,0,1,1,1,6,Lakshmi Electrical Control Sys,2023,9961
9962,1,0,1,1,1,0,1,1,1,7,Lakshmi Electrical Control Sys,2022,9962
9963,0,1,1,0,1,0,1,0,1,5,Lakshmi Electrical Control Sys,2021,9963
9964,0,1,1,0,1,1,0,1,1,6,Lakshmi Electrical Control Sys,2020,9964
9965,1,1,1,1,1,0,0,1,1,7,Lakshmi Electrical Control Sys,2019,9965
9966,1,1,0,1,1,1,1,1,1,8,Lakshmi Electrical Control Sys,2018,9966
9967,0,0,1,1,1,1,0,1,1,6,Lakshmi Electrical Control Sys,2023-09-30,9967
9968,1,0,0,1,1,1,1,1,1,7,Lakshmi Electrical Control Sys,2023-03-31,9968
9969,0,1,0,1,1,0,1,1,1,6,Albert David,2024,9969
9970,1,0,1,1,1,0,0,1,1,6,Albert David,2023,9970
9971,1,0,1,0,0,1,1,1,1,6,Albert David,2022,9971
9972,0,0,1,1,1,1,1,1,1,7,Albert David,2021,9972
9973,0,1,1,0,0,1,0,1,1,5,Albert David,2020,9973
9974,1,0,1,1,1,1,1,1,1,8,Albert David,2019,9974
9975,1,1,0,1,1,1,1,1,1,8,Albert David,2018,9975
9976,0,1,1,1,0,1,0,1,1,6,Albert David,2024-03-31,9976
9977,1,1,0,1,1,1,1,1,1,8,Albert David,2023-09-30,9977
9978,1,0,0,1,0,1,1,1,1,6,Albert David,2023-03-31,9978
9979,1,1,1,0,1,0,0,0,0,4,DCM Nouvelle,2024,9979
9980,0,0,1,0,0,1,0,1,1,4,DCM Nouvelle,2023,9980
9981,1,0,1,1,1,0,1,1,1,7,DCM Nouvelle,2022,9981
9982,0,1,1,1,1,0,1,1,1,7,DCM Nouvelle,2021,9982
9983,0,0,1,0,1,1,0,1,1,5,DCM Nouvelle,2020,9983
9984,1,1,0,1,0,1,1,1,1,7,DCM Nouvelle,2019,9984
9985,0,1,1,0,1,0,1,0,1,5,DCM Nouvelle,2024-03-31,9985
9986,1,0,1,0,1,1,0,1,0,5,DCM Nouvelle,2023-09-30,9986
9987,1,1,0,1,0,1,1,1,1,7,DCM Nouvelle,2023-03-31,9987
9988,0,1,1,1,1,0,1,1,1,7,Weizmann,2024,9988
9989,1,1,1,1,1,1,1,1,1,9,Weizmann,2023,9989
9990,1,0,1,0,0,1,0,1,1,5,Weizmann,2022,9990
9991,0,0,1,1,1,1,1,1,1,7,Weizmann,2021,9991
9992,0,0,1,0,1,0,0,0,1,3,Weizmann,2020,9992
9993,1,1,1,0,0,1,1,1,1,7,Weizmann,2019,9993
9994,1,1,0,1,0,1,1,1,1,7,Weizmann,2018,9994
9995,1,0,1,1,1,1,1,1,1,8,Weizmann,2024-03-31,9995
9996,0,1,1,1,1,1,1,1,1,8,Weizmann,2023-09-30,9996
9997,1,1,0,1,0,1,1,1,1,7,Weizmann,2023-03-31,9997
9998,0,1,1,1,1,0,0,1,1,6,Vishnu Capitals,2024,9998
9999,1,0,1,1,1,0,1,1,1,7,Vishnu Capitals,2023,9999
10000,1,0,1,1,0,1,1,1,1,7,Vishnu Capitals,2022,10000
10001,0,1,1,1,1,1,1,1,1,8,Vishnu Capitals,2021,10001
10002,0,1,1,1,0,1,0,1,1,6,Vishnu Capitals,2020,10002
10003,1,0,1,1,0,1,1,1,1,7,Vishnu Capitals,2019,10003
10004,1,1,0,1,0,1,1,1,1,7,Vishnu Capitals,2018,10004
10005,0,1,1,0,1,1,1,1,1,7,Vishnu Capitals,2024-03-31,10005
10006,0,0,1,1,1,0,0,1,1,5,Vishnu Capitals,2023-09-30,10006
10007,1,1,0,1,0,1,1,1,1,7,Vishnu Capitals,2023-03-31,10007
10008,0,1,0,0,1,1,1,1,1,6,Swelect Energy Systems,2024,10008
10009,0,0,1,0,0,1,0,1,1,4,Swelect Energy Systems,2023,10009
10010,1,1,1,0,0,1,1,1,1,7,Swelect Energy Systems,2022,10010
10011,0,1,1,1,0,1,1,1,1,7,Swelect Energy Systems,2021,10011
10012,1,1,0,0,0,1,0,1,0,4,Swelect Energy Systems,2020,10012
10013,0,1,1,0,1,1,0,1,1,6,Swelect Energy Systems,2019,10013
10014,1,1,0,1,0,0,1,1,1,6,Swelect Energy Systems,2018,10014
10015,1,0,0,1,1,1,1,1,1,7,Swelect Energy Systems,2024-03-31,10015
10016,0,1,1,0,1,0,0,0,1,4,Swelect Energy Systems,2023-09-30,10016
10017,1,0,0,1,0,1,1,1,1,6,Swelect Energy Systems,2023-03-31,10017
10018,0,1,0,1,0,1,1,1,1,6,Prataap Snacks,2024,10018
10019,1,1,1,1,0,1,1,1,1,8,Prataap Snacks,2023,10019
10020,1,0,1,0,0,1,0,1,1,5,Prataap Snacks,2022,10020
10021,0,0,1,0,1,1,0,1,1,5,Prataap Snacks,2021,10021
10022,1,0,1,0,0,1,0,1,1,5,Prataap Snacks,2020,10022
10023,0,0,1,0,1,0,0,1,1,4,Prataap Snacks,2019,10023
10024,1,1,0,1,1,1,1,1,1,8,Prataap Snacks,2018,10024
10025,0,1,0,1,0,1,0,1,1,5,Prataap Snacks,2024-03-31,10025
10026,1,0,0,1,1,1,0,1,1,6,Prataap Snacks,2023-09-30,10026
10027,1,1,0,1,0,1,1,1,1,7,Prataap Snacks,2023-03-31,10027
10028,0,0,0,0,1,1,0,0,0,2,Prime Focus,2024,10028
10029,1,0,1,1,0,1,1,1,1,7,Prime Focus,2023,10029
10030,1,0,0,0,0,1,0,1,0,3,Prime Focus,2022,10030
10031,0,1,1,0,1,1,1,1,0,6,Prime Focus,2021,10031
10032,0,0,0,0,0,1,0,1,0,2,Prime Focus,2020,10032
10033,0,1,0,1,0,1,1,1,0,5,Prime Focus,2019,10033
10034,1,1,0,1,0,1,0,1,0,5,Prime Focus,2018,10034
10035,0,1,0,0,1,1,1,0,0,4,Prime Focus,2024-03-31,10035
10036,0,0,1,1,1,1,0,1,0,5,Prime Focus,2023-09-30,10036
10037,1,1,0,1,0,1,1,1,1,7,Prime Focus,2023-03-31,10037
10038,0,1,1,0,1,1,1,1,0,6,Ansal Properties &amp; Infrastructure,2024,10038
10039,1,0,1,0,1,1,0,1,0,5,Ansal Properties &amp; Infrastructure,2023,10039
10040,0,0,1,0,1,1,0,1,0,4,Ansal Properties &amp; Infrastructure,2022,10040
10041,0,1,1,0,1,1,1,1,0,6,Ansal Properties &amp; Infrastructure,2021,10041
10042,1,0,1,0,1,1,0,1,0,5,Ansal Properties &amp; Infrastructure,2020,10042
10043,1,1,0,1,0,1,0,1,0,5,Ansal Properties &amp; Infrastructure,2019,10043
10044,1,0,1,0,1,1,0,1,0,5,Ansal Properties &amp; Infrastructure,2023-03-31,10044
10045,1,1,0,1,0,1,1,1,1,7,Ansal Properties &amp; Infrastructure,2022-09-30,10045
10046,1,0,0,1,1,1,1,1,1,7,Izmo,2024,10046
