,stock_name,disclosure_date,piotroski_score,purpose,mean_volume,mean_close,lowest_point_1,stoploss,1st_exit,2nd_exit,3rd_exit,4th_exit,5th_exit,6th_exit,7th_exit,8th_exit,9th_exit,10th_exit
6042,Ruchira Papers,2022-05-27,8,Annually,208943.61290322582,114.88872764956567,20.069391496299062,20.069391496299062,-4.5761035417375915,11.657034952713378,51.97495570655204,23.258089940183176,34.18724119759138,43.910160719819935,34.402105226563265,19.575978472896736,12.807524141466,0.8821550505977654
6043,Ruchira Papers,2021-06-18,4,Annually,195662.0,82.2181446427801,22.03728960372096,28.547117411152197,4.909974353413272,-7.364976118622028,-13.533208779944117,-6.9584140158547845,-14.748713050971254,-16.903483442536377,-6.84792070079274,-10.494443239542232,18.40148919429648,32.15883572082275
6044,Ruchira Papers,2024-05-27,5,Quarterly-03,265236.4411764706,134.09441173777861,8.005079800039423,8.005079800039423,11.56078862208946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6045,Ruchira Papers,2023-11-08,5,Quarterly-9,166649.45454545456,130.66309097752426,5.555547992850522,5.555547992850522,1.8056136870699488,2.3050327627261122,2.5355383837993037,-12.216668952847233,-7.9139423014921135,-3.342290471551121,3.6112273741398977,0.0,0.0,0.0
6046,Ruchira Papers,2023-05-29,7,Quarterly-03,169623.12653061224,129.02755083356584,0.0,1.6106787873575377,3.3514474557599225,-0.7246411520024248,28.034420526209118,33.4317403319163,26.404085167711415,18.158307397717998,24.951714538683238,44.30118603834027,25.326517094987082,16.050010848456534
6047,Apcotex Industries,2024-05-06,5,Annually,46980.666666666664,425.71353975931805,11.602840836003654,11.602840836003654,-9.782976704279008,1.7838896310136552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6048,Apcotex Industries,2023-04-27,4,Annually,57682.5406504065,500.989024464677,14.87158605574582,17.46098281073133,-7.397864701285943,0.43839341207481997,-10.435326667867175,-4.303808190080462,-5.896891540804502,-8.971918569255395,-2.1457331380729765,-6.508190966082332,-10.296397818830695,-12.149370993845393
6049,Apcotex Industries,2022-04-27,6,Annually,125403.77016129032,523.5038304482737,0.08077585271207072,31.14181383363747,13.579765019067876,18.946113151431007,2.8187865365833487,17.723773794897873,11.744734361002829,-6.107143662856225,-8.021192980840002,-12.057771629140342,-17.979964627840324,-19.66166971069653
6050,Apcotex Industries,2022-01-27,6,Annually,139877.0,504.67730872219346,23.775324783670897,23.775324783670897,-11.76949789690948,-9.45200636718113,59.419254756481486,66.73017043919064,52.34706050704534,46.55782645443155,53.22189383756031,45.052624324508,32.766574660112305,25.626508161420613
6051,Apcotex Industries,2021-07-28,7,Annually,161822.844,429.8253984375,11.709068334502144,11.709068334502144,-8.540143562758166,19.240878565970668,13.88319184519207,0.9634945143343777,6.233570044470314,11.284663314546576,0.3734584723230653,5.348826853972845,67.63643349124743,90.70809353861526
6052,Apcotex Industries,2021-01-28,7,Annually,178164.48387096773,313.6741936591364,6.182414373230218,6.182414373230218,-3.5468415594235534,-1.4905609126714654,31.766312132839424,79.55422529054046,74.82853024492519,96.23723804359808,81.89121454877717,138.00629237930247,117.06661012925159,94.83023051437644
6053,Apcotex Industries,2024-05-06,6,Quarterly-03,46980.666666666664,425.71353975931805,11.602840836003654,11.602840836003654,-9.782976704279008,1.7838896310136552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6054,Apcotex Industries,2023-10-26,6,Quarterly-9,47729.32183908046,466.3531608143072,1.5157735957404241,1.7375883223044581,8.979343707009937,4.346493352207329,-3.845359194935765,-5.112803296020376,-9.179841249324413,-9.611194614316949,-18.45391038847441,-7.998758087444635,0.0,0.0
6055,Apcotex Industries,2023-04-27,7,Quarterly-03,57682.5406504065,500.989024464677,14.87158605574582,14.87158605574582,-7.397864701285943,0.43839341207481997,-10.435326667867175,-4.303808190080462,-5.896891540804502,-8.971918569255395,-2.1457331380729765,-6.508190966082332,-10.296397818830695,-12.149370993845393
6056,Mold Tek Packaging,2024-05-30,4,Annually,49826.06451612903,788.1758048765121,4.423934659502691,4.423934659502691,4.860302068104288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
