,stockLink,stockName,stockSymbol
884,https://www.livemint.com/market/market-stats/stocks-control-print-share-price-nse-bse-s0003910,Control Print,CONTROLPR
885,https://www.livemint.com/market/market-stats/stocks-premier-polyfilm-share-price-nse-bse-s0003911,Premier Polyfilm,PREMIERPOL
886,https://www.livemint.com/market/market-stats/stocks-vivimed-labs-share-price-nse-bse-s0003912,Vivimed Labs,VIVIMEDLAB
887,https://www.livemint.com/market/market-stats/stocks-cie-automotive-india-share-price-nse-bse-s0003913,CIE Automotive India,CIEINDIA
888,https://www.livemint.com/market/market-stats/stocks-mahindra-holidays-resorts-share-price-nse-bse-s0003914,Mahindra Holidays &amp; Resorts,MHRIL
889,https://www.livemint.com/market/market-stats/stocks-triveni-turbines-share-price-nse-bse-s0003915,Triveni Turbines,TRITURBINE
890,https://www.livemint.com/market/market-stats/stocks-polyplex-corporation-share-price-nse-bse-s0003916,Polyplex Corporation,POLYPLEX
891,https://www.livemint.com/market/market-stats/stocks-hil-share-price-nse-bse-s0003917,HIL,HIL
892,https://www.livemint.com/market/market-stats/stocks-apollo-micro-systems-share-price-nse-bse-s0003918,Apollo Micro Systems,APOLLO
893,https://www.livemint.com/market/market-stats/stocks-maan-aluminium-share-price-nse-bse-s0003919,Maan Aluminium,MAANALU
894,https://www.livemint.com/market/market-stats/stocks-lumax-industries-share-price-nse-bse-s0003920,Lumax Industries,LUMAXIND
895,https://www.livemint.com/market/market-stats/stocks-tainwala-chemicals-plastics-share-price-nse-bse-s0003921,Tainwala Chemicals &amp; Plastics,TAINWALCHM
896,https://www.livemint.com/market/market-stats/stocks-ramkrishna-forgings-share-price-nse-bse-s0003922,Ramkrishna Forgings,RKFORGE
897,https://www.livemint.com/market/market-stats/stocks-nahar-spinning-mills-share-price-nse-bse-s0003923,Nahar Spinning Mills,NAHARSPING
898,https://www.livemint.com/market/market-stats/stocks-genus-power-infrastructures-share-price-nse-bse-s0003924,Genus Power Infrastructures,GENUSPOWER
899,https://www.livemint.com/market/market-stats/stocks-crest-ventures-share-price-nse-bse-s0003925,Crest Ventures,CREST
900,https://www.livemint.com/market/market-stats/stocks-axiscades-technologies-share-price-nse-bse-s0003926,Axiscades Technologies,AXISCADES
901,https://www.livemint.com/market/market-stats/stocks-cosmo-first-share-price-nse-bse-s0003927,Cosmo First,COSMOFIRST
902,https://www.livemint.com/market/market-stats/stocks-visaka-industries-share-price-nse-bse-s0003928,Visaka Industries,VISAKAIND
903,https://www.livemint.com/market/market-stats/stocks-punj-lloyd-share-price-nse-bse-s0003929,Punj Lloyd,PUNJLLOYD
904,https://www.livemint.com/market/market-stats/stocks-vascon-engineers-share-price-nse-bse-s0003930,Vascon Engineers,VASCONEQ
905,https://www.livemint.com/market/market-stats/stocks-kirloskar-brothers-share-price-nse-bse-s0003931,Kirloskar Brothers,KIRLOSBROS
906,https://www.livemint.com/market/market-stats/stocks-lux-industries-share-price-nse-bse-s0003932,Lux Industries,LUXIND
907,https://www.livemint.com/market/market-stats/stocks-aksharchem-india-share-price-nse-bse-s0003933,Aksharchem India,AKSHARCHEM
908,https://www.livemint.com/market/market-stats/stocks-rolta-india-share-price-nse-bse-s0003934,Rolta India,ROLTA
909,https://www.livemint.com/market/market-stats/stocks-united-drilling-tools-share-price-nse-bse-s0003935,United Drilling Tools,UNIDT
910,https://www.livemint.com/market/market-stats/stocks-electrotherm-india-share-price-nse-bse-s0003936,Electrotherm India,ELECTHERM
911,https://www.livemint.com/market/market-stats/stocks-skil-infrastructure-share-price-nse-bse-s0003937,SKIL Infrastructure,SKIL
912,https://www.livemint.com/market/market-stats/stocks-kamat-hotels-india-share-price-nse-bse-s0003938,Kamat Hotels India,KAMATHOTEL
913,https://www.livemint.com/market/market-stats/stocks-r-systems-international-share-price-nse-bse-s0003939,R Systems International,RSYSTEMS
914,https://www.livemint.com/market/market-stats/stocks-madras-fertilizers-share-price-nse-bse-s0003940,Madras Fertilizers,MADRASFERT
915,https://www.livemint.com/market/market-stats/stocks-jubilant-industries-share-price-nse-bse-s0003941,Jubilant Industries,JUBLINDS
916,https://www.livemint.com/market/market-stats/stocks-apar-industries-share-price-nse-bse-s0003942,Apar Industries,APARINDS
917,https://www.livemint.com/market/market-stats/stocks-dynamatic-technology-share-price-nse-bse-s0003943,Dynamatic Technology,DYNAMATECH
918,https://www.livemint.com/market/market-stats/stocks-shanti-gears-share-price-nse-bse-s0003944,Shanti Gears,SHANTIGEAR
919,https://www.livemint.com/market/market-stats/stocks-harrisons-malayalam-share-price-nse-bse-s0003945,Harrisons Malayalam,HARRMALAYA
920,https://www.livemint.com/market/market-stats/stocks-fcs-software-solutions-share-price-nse-bse-s0003946,FCS Software Solutions,FCSSOFT
921,https://www.livemint.com/market/market-stats/stocks-entertainment-network-india-share-price-nse-bse-s0003947,Entertainment Network India,ENIL
922,https://www.livemint.com/market/market-stats/stocks-gfl-share-price-nse-bse-s0003948,GFL,GFLLIMITED
923,https://www.livemint.com/market/market-stats/stocks-ashiana-housing-share-price-nse-bse-s0003949,Ashiana Housing,ASHIANA
924,https://www.livemint.com/market/market-stats/stocks-welspun-enterprises-share-price-nse-bse-s0003950,Welspun Enterprises,WELENT
925,https://www.livemint.com/market/market-stats/stocks-dfm-foods-share-price-nse-bse-s0003951,DFM Foods,DFM Foods
926,https://www.livemint.com/market/market-stats/stocks-gtpl-hathway-share-price-nse-bse-s0003952,GTPL Hathway,GTPL
927,https://www.livemint.com/market/market-stats/stocks-zuari-agro-chemicals-share-price-nse-bse-s0003953,Zuari Agro Chemicals,ZUARI
928,https://www.livemint.com/market/market-stats/stocks-navneet-education-share-price-nse-bse-s0003954,Navneet Education,NAVNETEDUL
929,https://www.livemint.com/market/market-stats/stocks-gokul-agro-resources-share-price-nse-bse-s0003955,Gokul Agro Resources,GOKULAGRO
930,https://www.livemint.com/market/market-stats/stocks-india-motor-parts-access-share-price-nse-bse-s0003957,India Motor Parts &amp; Access,IMPAL
931,https://www.livemint.com/market/market-stats/stocks-excel-industries-share-price-nse-bse-s0003958,Excel Industries,EXCELINDUS
932,https://www.livemint.com/market/market-stats/stocks-sarda-energy-minerals-share-price-nse-bse-s0003959,Sarda Energy &amp; Minerals,SARDAEN
933,https://www.livemint.com/market/market-stats/stocks-vidhi-specialty-food-ingredients-share-price-nse-bse-s0003960,Vidhi Specialty Food Ingredients,VIDHIING
934,https://www.livemint.com/market/market-stats/stocks-jhs-svendgaard-laboratories-share-price-nse-bse-s0003961,JHS Svendgaard Laboratories,JHS
935,https://www.livemint.com/market/market-stats/stocks-sil-investments-share-price-nse-bse-s0003962,SIL Investments,SILINV
936,https://www.livemint.com/market/market-stats/stocks-gss-infotech-share-price-nse-bse-s0003963,GSS Infotech,GSS
937,https://www.livemint.com/market/market-stats/stocks-prakash-pipes-share-price-nse-bse-s0003964,Prakash Pipes,PPL
938,https://www.livemint.com/market/market-stats/stocks-aries-agro-share-price-nse-bse-s0003965,Aries Agro,ARIES
939,https://www.livemint.com/market/market-stats/stocks-infibeam-avenues-share-price-nse-bse-s0003966,Infibeam Avenues,INFIBEAM
940,https://www.livemint.com/market/market-stats/stocks-zuari-industries-share-price-nse-bse-s0003967,Zuari Industries,ZUARIIND
941,https://www.livemint.com/market/market-stats/stocks-timken-india-share-price-nse-bse-s0003968,Timken India,TIMKEN
942,https://www.livemint.com/market/market-stats/stocks-career-point-share-price-nse-bse-s0003969,Career Point,CAREERP
943,https://www.livemint.com/market/market-stats/stocks-spandana-sphoorty-financial-share-price-nse-bse-s0003970,Spandana Sphoorty Financial,SPANDANA
944,https://www.livemint.com/market/market-stats/stocks-ig-petrochemicals-share-price-nse-bse-s0003971,IG Petrochemicals,IGPL
945,https://www.livemint.com/market/market-stats/stocks-cineline-india-share-price-nse-bse-s0003972,Cineline India,CINELINE
946,https://www.livemint.com/market/market-stats/stocks-semac-consultants-share-price-nse-bse-s0003973,Semac Consultants,SEMAC
947,https://www.livemint.com/market/market-stats/stocks-shriram-epc-share-price-nse-bse-s0003974,Shriram Epc,SHRIRAMEPC
948,https://www.livemint.com/market/market-stats/stocks-db-corp-share-price-nse-bse-s0003975,DB Corp,DBCORP
949,https://www.livemint.com/market/market-stats/stocks-mep-infrastructure-developers-share-price-nse-bse-s0003976,Mep Infrastructure Developers,MEP
950,https://www.livemint.com/market/market-stats/stocks-gm-breweries-share-price-nse-bse-s0003977,GM Breweries,GMBREW
951,https://www.livemint.com/market/market-stats/stocks-lg-balakrishnan-bros-share-price-nse-bse-s0003978,LG Balakrishnan &amp; Bros,LGBBROSLTD
952,https://www.livemint.com/market/market-stats/stocks-omaxe-share-price-nse-bse-s0003979,Omaxe,OMAXE
953,https://www.livemint.com/market/market-stats/stocks-cigniti-technologies-share-price-nse-bse-s0003980,Cigniti Technologies,CIGNITITEC
954,https://www.livemint.com/market/market-stats/stocks-spml-infra-share-price-nse-bse-s0003981,SPML Infra,SPMLINFRA
955,https://www.livemint.com/market/market-stats/stocks-aditya-birl-fash-ret-partly-paid-share-price-nse-bse-s0003982,Aditya Birl Fash Ret Partly Paid,Aditya Birl Fash Ret Partly Paid
956,https://www.livemint.com/market/market-stats/stocks-schaeffler-india-share-price-nse-bse-s0003983,Schaeffler India,SCHAEFFLER
957,https://www.livemint.com/market/market-stats/stocks-compuage-infocom-share-price-nse-bse-s0003984,Compuage Infocom,COMPINFO
958,https://www.livemint.com/market/market-stats/stocks-satia-industries-share-price-nse-bse-s0003985,Satia Industries,SATIA
959,https://www.livemint.com/market/market-stats/stocks-technocraft-industries-india-share-price-nse-bse-s0003986,Technocraft Industries India,TIIL
960,https://www.livemint.com/market/market-stats/stocks-munjal-showa-share-price-nse-bse-s0003987,Munjal Showa,MUNJALSHOW
961,https://www.livemint.com/market/market-stats/stocks-sterling-tools-share-price-nse-bse-s0003988,Sterling Tools,STERTOOLS
962,https://www.livemint.com/market/market-stats/stocks-gp-petroleums-share-price-nse-bse-s0003989,GP Petroleums,GULFPETRO
963,https://www.livemint.com/market/market-stats/stocks-rana-sugars-share-price-nse-bse-s0003990,Rana Sugars,RANASUG
964,https://www.livemint.com/market/market-stats/stocks-kokuyo-camlin-share-price-nse-bse-s0003991,Kokuyo Camlin,KOKUYOCMLN
965,https://www.livemint.com/market/market-stats/stocks-star-cement-share-price-nse-bse-s0003992,Star Cement,STARCEMENT
966,https://www.livemint.com/market/market-stats/stocks-pudumjee-paper-products-share-price-nse-bse-s0003993,Pudumjee Paper Products,PDMJEPAPER
967,https://www.livemint.com/market/market-stats/stocks-asahi-india-glass-share-price-nse-bse-s0003995,Asahi India Glass,ASAHIINDIA
968,https://www.livemint.com/market/market-stats/stocks-venus-remedies-share-price-nse-bse-s0003996,Venus Remedies,VENUSREM
969,https://www.livemint.com/market/market-stats/stocks-jbf-industries-share-price-nse-bse-s0003997,JBF Industries,JBFIND
970,https://www.livemint.com/market/market-stats/stocks-grindwell-norton-share-price-nse-bse-s0003998,Grindwell Norton,GRINDWELL
971,https://www.livemint.com/market/market-stats/stocks-andhra-paper-share-price-nse-bse-s0003999,Andhra Paper,ANDHRAPAP
972,https://www.livemint.com/market/market-stats/stocks-newgen-software-technologies-share-price-nse-bse-s0004000,Newgen Software Technologies,NEWGEN
973,https://www.livemint.com/market/market-stats/stocks-electrosteel-castings-share-price-nse-bse-s0004001,Electrosteel Castings,ELECTCAST
974,https://www.livemint.com/market/market-stats/stocks-muthoot-capital-services-share-price-nse-bse-s0004002,Muthoot Capital Services,MUTHOOTCAP
975,https://www.livemint.com/market/market-stats/stocks-mas-financial-services-share-price-nse-bse-s0004003,Mas Financial Services,MASFIN
976,https://www.livemint.com/market/market-stats/stocks-astron-paper-board-mill-share-price-nse-bse-s0004004,Astron Paper &amp; Board Mill,ASTRON
977,https://www.livemint.com/market/market-stats/stocks-fiem-industries-share-price-nse-bse-s0004005,Fiem Industries,FIEMIND
978,https://www.livemint.com/market/market-stats/stocks-gna-axles-share-price-nse-bse-s0004006,GNA Axles,GNA
979,https://www.livemint.com/market/market-stats/stocks-aban-offshore-share-price-nse-bse-s0004007,Aban Offshore,ABAN
980,https://www.livemint.com/market/market-stats/stocks-zf-commercial-vehicle-control-systems-india-share-price-nse-bse-s0004008,ZF Commercial Vehicle Control Systems India,ZFCVINDIA
981,https://www.livemint.com/market/market-stats/stocks-som-distilleries-and-breweries-ord-b-share-price-nse-bse-s0004009,SOM DISTILLERIES AND BREWERIES ORD B,SDBL
982,https://www.livemint.com/market/market-stats/stocks-jay-bharat-maruti-share-price-nse-bse-s0004010,Jay Bharat Maruti,JAYBARMARU
983,https://www.livemint.com/market/market-stats/stocks-ramco-industries-share-price-nse-bse-s0004011,Ramco Industries,RAMCOIND
984,https://www.livemint.com/market/market-stats/stocks-umang-dairies-share-price-nse-bse-s0004012,Umang Dairies,UMANGDAIRY
985,https://www.livemint.com/market/market-stats/stocks-the-sandesh-share-price-nse-bse-s0004013,The Sandesh,SANDESH
986,https://www.livemint.com/market/market-stats/stocks-asian-hotels-east-share-price-nse-bse-s0004014,Asian Hotels East,AHLEAST
987,https://www.livemint.com/market/market-stats/stocks-trigyn-technologies-share-price-nse-bse-s0004015,Trigyn Technologies,TRIGYN
988,https://www.livemint.com/market/market-stats/stocks-universal-cables-share-price-nse-bse-s0004016,Universal Cables,UNIVCABLES
989,https://www.livemint.com/market/market-stats/stocks-music-broadcast-share-price-nse-bse-s0004017,Music Broadcast,RADIOCITY
990,https://www.livemint.com/market/market-stats/stocks-linc-share-price-nse-bse-s0004018,Linc,LINC
991,https://www.livemint.com/market/market-stats/stocks-incredible-industries-share-price-nse-bse-s0004019,Incredible Industries,INCREDIBLE
992,https://www.livemint.com/market/market-stats/stocks-nilkamal-share-price-nse-bse-s0004020,Nilkamal,NILKAMAL
993,https://www.livemint.com/market/market-stats/stocks-goa-carbons-share-price-nse-bse-s0004021,Goa Carbons,GOACARBON
994,https://www.livemint.com/market/market-stats/stocks-punjab-sind-bank-share-price-nse-bse-s0004022,Punjab &amp; Sind Bank,PSB
995,https://www.livemint.com/market/market-stats/stocks-repro-india-share-price-nse-bse-s0004023,Repro India,REPRO
996,https://www.livemint.com/market/market-stats/stocks-maithan-alloys-share-price-nse-bse-s0004024,Maithan Alloys,MAITHANALL
997,https://www.livemint.com/market/market-stats/stocks-future-supply-chain-solutions-share-price-nse-bse-s0004025,Future Supply Chain Solutions,FSC
998,https://www.livemint.com/market/market-stats/stocks-agro-tech-foods-share-price-nse-bse-s0004026,Agro Tech Foods,ATFL
999,https://www.livemint.com/market/market-stats/stocks-byke-hospitality-share-price-nse-bse-s0004027,Byke Hospitality,BYKE
1000,https://www.livemint.com/market/market-stats/stocks-khaitan-chemicals-fertilizers-share-price-nse-bse-s0004028,Khaitan Chemicals &amp; Fertilizers,KHAICHEM
1001,https://www.livemint.com/market/market-stats/stocks-prajay-engineers-syndicate-share-price-nse-bse-s0004029,Prajay Engineers Syndicate,PRAENG
1002,https://www.livemint.com/market/market-stats/stocks-kennametal-india-share-price-nse-bse-s0004030,Kennametal India,KENNAMET
1003,https://www.livemint.com/market/market-stats/stocks-saregama-india-share-price-nse-bse-s0004031,Saregama India,SAREGAMA
1004,https://www.livemint.com/market/market-stats/stocks-ducon-infratechnologies-share-price-nse-bse-s0004032,Ducon Infratechnologies,DUCON
1005,https://www.livemint.com/market/market-stats/stocks-sree-rayalaseema-hi-strength-hy-share-price-nse-bse-s0004033,Sree Rayalaseema Hi Strength Hy,SRHHYPOLTD
1006,https://www.livemint.com/market/market-stats/stocks-mbl-infrastructures-share-price-nse-bse-s0004034,MBL Infrastructures,MBLINFRA
1007,https://www.livemint.com/market/market-stats/stocks-vindhya-telelink-share-price-nse-bse-s0004035,Vindhya Telelink,VINDHYATEL
1008,https://www.livemint.com/market/market-stats/stocks-aditya-birla-money-share-price-nse-bse-s0004036,Aditya Birla Money,BIRLAMONEY
1009,https://www.livemint.com/market/market-stats/stocks-nacl-industries-share-price-nse-bse-s0004037,NACL Industries,NACLIND
1010,https://www.livemint.com/market/market-stats/stocks-360-one-wam-share-price-nse-bse-s0004038,360 One Wam,360ONE
1011,https://www.livemint.com/market/market-stats/stocks-bls-international-services-share-price-nse-bse-s0004039,BLS International Services,BLS
1012,https://www.livemint.com/market/market-stats/stocks-hcl-infosystems-share-price-nse-bse-s0004040,HCL Infosystems,HCL-INSYS
1013,https://www.livemint.com/market/market-stats/stocks-century-extrusions-share-price-nse-bse-s0004041,Century Extrusions,CENTEXT
1014,https://www.livemint.com/market/market-stats/stocks-trf-share-price-nse-bse-s0004042,TRF,TRF
1015,https://www.livemint.com/market/market-stats/stocks-peninsula-land-share-price-nse-bse-s0004043,Peninsula Land,PENINLAND
1016,https://www.livemint.com/market/market-stats/stocks-swaraj-engines-share-price-nse-bse-s0004044,Swaraj Engines,SWARAJENG
1017,https://www.livemint.com/market/market-stats/stocks-tpl-plastech-share-price-nse-bse-s0004045,TPL Plastech,TPLPLASTEH
1018,https://www.livemint.com/market/market-stats/stocks-oriental-carbon-chemicals-share-price-nse-bse-s0004046,Oriental Carbon &amp; Chemicals,OCCL
1019,https://www.livemint.com/market/market-stats/stocks-grp-share-price-nse-bse-s0004047,GRP,GRPLTD
1020,https://www.livemint.com/market/market-stats/stocks-madhav-marble-granites-share-price-nse-bse-s0004048,Madhav Marble &amp; Granites,MADHAV
1021,https://www.livemint.com/market/market-stats/stocks-punjab-chemicals-crop-protection-share-price-nse-bse-s0004049,Punjab Chemicals &amp; Crop Protection,PUNJABCHEM
1022,https://www.livemint.com/market/market-stats/stocks-salzer-electronics-share-price-nse-bse-s0004050,Salzer Electronics,SALZERELEC
1023,https://www.livemint.com/market/market-stats/stocks-dhanlaxmi-bank-share-price-nse-bse-s0004051,Dhanlaxmi Bank,DHANBANK
1024,https://www.livemint.com/market/market-stats/stocks-sml-isuzu-share-price-nse-bse-s0004052,SML Isuzu,SMLISUZU
1025,https://www.livemint.com/market/market-stats/stocks-a2z-infra-engineering-share-price-nse-bse-s0004053,A2Z Infra Engineering,A2ZINFRA
1026,https://www.livemint.com/market/market-stats/stocks-pearl-global-industries-share-price-nse-bse-s0004054,Pearl Global Industries,PGIL
1027,https://www.livemint.com/market/market-stats/stocks-uniply-industries-share-price-nse-bse-s0004055,Uniply Industries,UNIPLY
1028,https://www.livemint.com/market/market-stats/stocks-opto-circuits-india-share-price-nse-bse-s0004056,Opto Circuits India,OPTOCIRCUI
1029,https://www.livemint.com/market/market-stats/stocks-ginni-filaments-share-price-nse-bse-s0004057,Ginni Filaments,GINNIFILA
1030,https://www.livemint.com/market/market-stats/stocks-wheels-india-share-price-nse-bse-s0004058,Wheels India,WHEELS
1031,https://www.livemint.com/market/market-stats/stocks-bag-films-media-share-price-nse-bse-s0004059,B.A.G Films &amp; Media,BAGFILMS
1032,https://www.livemint.com/market/market-stats/stocks-ksb-share-price-nse-bse-s0004060,KSB,KSB
1033,https://www.livemint.com/market/market-stats/stocks-ashima-share-price-nse-bse-s0004061,Ashima,ASHIMASYN
1034,https://www.livemint.com/market/market-stats/stocks-elnet-technologies-share-price-nse-bse-s0004062,Elnet Technologies,ELNET
1035,https://www.livemint.com/market/market-stats/stocks-tv-today-network-share-price-nse-bse-s0004063,TV Today Network,TVTODAY
1036,https://www.livemint.com/market/market-stats/stocks-seya-industries-share-price-nse-bse-s0004064,Seya Industries,SEYAIND
1037,https://www.livemint.com/market/market-stats/stocks-ht-media-share-price-nse-bse-s0004065,HT Media,HTMEDIA
1038,https://www.livemint.com/market/market-stats/stocks-shivam-autotech-share-price-nse-bse-s0004066,Shivam Autotech,SHIVAMAUTO
1039,https://www.livemint.com/market/market-stats/stocks-insecticides-india-share-price-nse-bse-s0004067,Insecticides India,INSECTICID
1040,https://www.livemint.com/market/market-stats/stocks-hindware-home-innovation-share-price-nse-bse-s0004068,Hindware Home Innovation,HINDWAREAP
1041,https://www.livemint.com/market/market-stats/stocks-premier-explosives-share-price-nse-bse-s0004069,Premier Explosives,PREMEXPLN
1042,https://www.livemint.com/market/market-stats/stocks-anjani-portland-cement-share-price-nse-bse-s0004070,Anjani Portland Cement,APCL
1043,https://www.livemint.com/market/market-stats/stocks-signet-industries-share-price-nse-bse-s0004071,Signet Industries,SIGIND
1044,https://www.livemint.com/market/market-stats/stocks-state-trading-corp-of-india-share-price-nse-bse-s0004072,State Trading Corp Of India,STCINDIA
1045,https://www.livemint.com/market/market-stats/stocks-jayaswal-neco-industries-share-price-nse-bse-s0004073,Jayaswal Neco Industries,JAYNECOIND
1046,https://www.livemint.com/market/market-stats/stocks-nahar-poly-films-share-price-nse-bse-s0004074,Nahar Poly Films,NAHARPOLY
1047,https://www.livemint.com/market/market-stats/stocks-cmi-share-price-nse-bse-s0004075,CMI,CMICABLES
1048,https://www.livemint.com/market/market-stats/stocks-orient-ceratech-share-price-nse-bse-s0004076,Orient Ceratech,ORIENTCER
1049,https://www.livemint.com/market/market-stats/stocks-magadh-sugar-energy-share-price-nse-bse-s0004077,Magadh Sugar &amp; Energy,MAGADSUGAR
1050,https://www.livemint.com/market/market-stats/stocks-jyoti-structures-share-price-nse-bse-s0004078,Jyoti Structures,JYOTISTRUC
1051,https://www.livemint.com/market/market-stats/stocks-sp-apparels-share-price-nse-bse-s0004079,S.P. Apparels,SPAL
1052,https://www.livemint.com/market/market-stats/stocks-ajr-infra-tolling-share-price-nse-bse-s0004080,AJR Infra &amp; Tolling,AJRINFRA
1053,https://www.livemint.com/market/market-stats/stocks-ruby-mills-share-price-nse-bse-s0004081,Ruby Mills,RUBYMILLS
1054,https://www.livemint.com/market/market-stats/stocks-rajratan-glo-share-price-nse-bse-s0004082,RAJRATAN GLO,RAJRATAN
1055,https://www.livemint.com/market/market-stats/stocks-ruchira-papers-share-price-nse-bse-s0004083,Ruchira Papers,RUCHIRA
1056,https://www.livemint.com/market/market-stats/stocks-apcotex-industries-share-price-nse-bse-s0004084,Apcotex Industries,APCOTEXIND
1057,https://www.livemint.com/market/market-stats/stocks-mold-tek-packaging-share-price-nse-bse-s0004085,Mold Tek Packaging,MOLDTKPAC
1058,https://www.livemint.com/market/market-stats/stocks-mahindra-lifespace-developers-share-price-nse-bse-s0004086,Mahindra Lifespace Developers,MAHLIFE
1059,https://www.livemint.com/market/market-stats/stocks-kcp-sugars-industries-corp-share-price-nse-bse-s0004087,Kcp Sugars &amp; Industries Corp,KCPSUGIND
1060,https://www.livemint.com/market/market-stats/stocks-hindustan-motors-share-price-nse-bse-s0004088,Hindustan Motors,HINDMOTORS
1061,https://www.livemint.com/market/market-stats/stocks-de-nora-india-share-price-nse-bse-s0004089,De Nora India,DENORA
1062,https://www.livemint.com/market/market-stats/stocks-5paisa-capital-share-price-nse-bse-s0004090,5Paisa Capital,5PAISA
1063,https://www.livemint.com/market/market-stats/stocks-texmaco-infrastructure-holding-share-price-nse-bse-s0004091,Texmaco Infrastructure &amp; Holding,TEXINFRA
1064,https://www.livemint.com/market/market-stats/stocks-jindal-poly-films-share-price-nse-bse-s0004092,Jindal Poly Films,JINDALPOLY
1065,https://www.livemint.com/market/market-stats/stocks-vip-clothing-share-price-nse-bse-s0004093,VIP Clothing,VIPCLOTHNG
1066,https://www.livemint.com/market/market-stats/stocks-asian-hotels-north-share-price-nse-bse-s0004094,Asian Hotels North,ASIANHOTNR
1067,https://www.livemint.com/market/market-stats/stocks-rpg-life-sciences-share-price-nse-bse-s0004095,RPG Life Sciences,RPGLIFE
1068,https://www.livemint.com/market/market-stats/stocks-black-box-share-price-nse-bse-s0004096,Black Box,BBOX
1069,https://www.livemint.com/market/market-stats/stocks-geecee-ventures-share-price-nse-bse-s0004097,Geecee Ventures,GEECEE
1070,https://www.livemint.com/market/market-stats/stocks-gulshan-polyols-share-price-nse-bse-s0004098,Gulshan Polyols,GULPOLY
1071,https://www.livemint.com/market/market-stats/stocks-birla-cable-share-price-nse-bse-s0004099,Birla Cable,BIRLACABLE
1072,https://www.livemint.com/market/market-stats/stocks-tci-express-share-price-nse-bse-s0004100,TCI Express,TCIEXP
1073,https://www.livemint.com/market/market-stats/stocks-sangam-india-share-price-nse-bse-s0004101,Sangam India,SANGAMIND
1074,https://www.livemint.com/market/market-stats/stocks-b-c-power-controls-share-price-nse-bse-s0004102,B C Power Controls,BCP
1075,https://www.livemint.com/market/market-stats/stocks-anik-industries-share-price-nse-bse-s0004104,Anik Industries,ANIKINDS
1076,https://www.livemint.com/market/market-stats/stocks-manaksia-steels-share-price-nse-bse-s0004105,Manaksia Steels,MANAKSTEEL
1077,https://www.livemint.com/market/market-stats/stocks-imagicaaworld-share-price-nse-bse-s0004106,Imagicaaworld,IMAGICAA
1078,https://www.livemint.com/market/market-stats/stocks-skipper-share-price-nse-bse-s0004107,Skipper,SKIPPER
1079,https://www.livemint.com/market/market-stats/stocks-banswara-syntex-share-price-nse-bse-s0004108,Banswara Syntex,BANSWRAS
1080,https://www.livemint.com/market/market-stats/stocks-nila-spaces-share-price-nse-bse-s0004109,Nila Spaces,NILASPACES
1081,https://www.livemint.com/market/market-stats/stocks-tilaknagar-industries-share-price-nse-bse-s0004110,Tilaknagar Industries,TI
1082,https://www.livemint.com/market/market-stats/stocks-vardhman-polytex-share-price-nse-bse-s0004111,VARDHMAN POLYTEX,VARDMNPOLY
1083,https://www.livemint.com/market/market-stats/stocks-bombay-rayon-fashions-share-price-nse-bse-s0004112,Bombay Rayon Fashions,BRFL
1084,https://www.livemint.com/market/market-stats/stocks-alphageo-india-share-price-nse-bse-s0004113,Alphageo India,ALPHAGEO
1085,https://www.livemint.com/market/market-stats/stocks-ahluwalia-contracts-india-share-price-nse-bse-s0004114,Ahluwalia Contracts India,AHLUCONT
1086,https://www.livemint.com/market/market-stats/stocks-ttk-health-care-share-price-nse-bse-s0004115,TTK Health Care,TTKHLTCARE
1087,https://www.livemint.com/market/market-stats/stocks-sharda-cropchem-share-price-nse-bse-s0004116,Sharda Cropchem,SHARDACROP
1088,https://www.livemint.com/market/market-stats/stocks-indian-metals-ferro-alloys-share-price-nse-bse-s0004117,Indian Metals &amp; Ferro Alloys,IMFA
1089,https://www.livemint.com/market/market-stats/stocks-coral-india-finance-housing-share-price-nse-bse-s0004118,Coral India Finance &amp; Housing,CORALFINAC
1090,https://www.livemint.com/market/market-stats/stocks-zenith-exports-share-price-nse-bse-s0004119,Zenith Exports,ZENITHEXPO
1091,https://www.livemint.com/market/market-stats/stocks-genus-paper-boards-share-price-nse-bse-s0004120,Genus Paper Boards,GENUSPAPER
1092,https://www.livemint.com/market/market-stats/stocks-cholamandalam-financial-holdings-share-price-nse-bse-s0004121,Cholamandalam Financial Holdings,CHOLAHLDNG
1093,https://www.livemint.com/market/market-stats/stocks-hindustan-composits-share-price-nse-bse-s0004122,Hindustan Composits,HINDCOMPOS
1094,https://www.livemint.com/market/market-stats/stocks-jupiter-wagons-share-price-nse-bse-s0004123,Jupiter Wagons,JWL
1095,https://www.livemint.com/market/market-stats/stocks-hind-rectifiers-share-price-nse-bse-s0004124,Hind Rectifiers,HIRECT
1096,https://www.livemint.com/market/market-stats/stocks-themis-medicare-share-price-nse-bse-s0004125,Themis Medicare,THEMISMED
1097,https://www.livemint.com/market/market-stats/stocks-hesteriosciences-share-price-nse-bse-s0004126,Hesteriosciences,HESTERBIO
1098,https://www.livemint.com/market/market-stats/stocks-superhouse-share-price-nse-bse-s0004128,Superhouse,SUPERHOUSE
1099,https://www.livemint.com/market/market-stats/stocks-apollo-pipes-share-price-nse-bse-s0004129,Apollo Pipes,APOLLOPIPE
1100,https://www.livemint.com/market/market-stats/stocks-aksh-optifibre-share-price-nse-bse-s0004130,Aksh Optifibre,AKSHOPTFBR
